Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,ES130,1200,17081502.832324713,1293.5,-3.8113197366161407,43.46459296362265
Apartment Block,ES130,1400,454832.66892545565,1422.735,-4.136278454577884,43.00086431057044
Education,ES130,1100,1405.1181192547083,1195.94,-3.525366353060449,43.27690927544401
Education,ES130,1200,1324828.6915258109,1270.11,-3.455151048605088,43.39601036977625
Education,ES130,1300,5419.519835617393,1386.44,-4.622527350955527,43.15552773561605
Education,ES130,1400,60783.428573067766,1425.01,-4.14177940579201,42.998697812507636
Education,ES130,1500,1685.7841418236494,1504.49,-4.160470211971251,42.876774628421344
Health,ES130,1200,258261.1344835069,1295.15,-3.7920035134697265,43.48132208015891
Hotels and Restaurants,ES130,1100,16794.525031033205,1189.48,-3.4612134701841217,43.251433393223174
Hotels and Restaurants,ES130,1200,594702.0642462568,1273.5701,-3.488589989974632,43.412443956911254
Hotels and Restaurants,ES130,1300,5649.719472819008,1385.48,-4.623874166603814,43.15341368913188
Hotels and Restaurants,ES130,1400,7934.112824273601,1427.1,-4.132068072622655,42.99556680979
Industrial,ES130,1100,22599.270833885996,1180.83,-3.5054725801486435,43.19911395916459
Industrial,ES130,1200,10083150.77496426,1273.895,-4.054878461613636,43.3608897663451
Industrial,ES130,1300,14452.358226407086,1383.14,-4.6155204500136255,43.15806384999671
Industrial,ES130,1400,1088098.9061166192,1427.21,-4.135382450488079,42.995361799696624
Industrial,ES130,1500,86674.0973602971,1504.96,-4.157295291641147,42.87390235027965
Offices,ES130,1000,108.61868543084711,1048.93,-4.613648597465727,43.254608049143684
Offices,ES130,1100,4891.938447919209,1180.4451,-4.272584650000379,43.16664359998679
Offices,ES130,1200,1528937.1903744496,1282.44,-4.044514650475113,43.43263032712387
Offices,ES130,1300,8558.408752775751,1383.86,-4.626684343872522,43.1545856147708
Offices,ES130,1400,31273.4505685661,1429.73,-4.1381008928569205,42.99308678709186
Offices,ES130,1500,3712.164964141324,1504.46,-4.164636672723278,42.87416426408884
Other non-residential buildings,ES130,800,85.74649567343295,875.53,-4.607490770627061,43.25265391026891
Other non-residential buildings,ES130,900,48.77274686098099,985.24,-3.7127149556848575,43.3077128311841
Other non-residential buildings,ES130,1000,7280.680794633925,1076.01,-3.677595685970103,43.237965188754586
Other non-residential buildings,ES130,1100,152480.1581898947,1181.645,-3.7071784368513936,43.24300340329658
Other non-residential buildings,ES130,1200,4272871.723500796,1246.41,-3.84952798037385,43.09748089211946
Other non-residential buildings,ES130,1300,45147.889869025705,1371.77,-4.429049501927933,43.071154554575685
Other non-residential buildings,ES130,1400,132733.11407514638,1433.63,-4.281778536631806,43.01843926530178
Other non-residential buildings,ES130,1500,8458.757007433567,1504.84,-4.163498528925415,42.87369306359338
Single family- Terraced houses,ES130,800,1153.9974386841059,884.42,-4.670947885312156,43.24538702243185
Single family- Terraced houses,ES130,900,959.324172307679,963.79,-3.6302797544813443,43.234089631991864
Single family- Terraced houses,ES130,1000,32503.576035406848,1068.51,-3.6925352926962094,43.238467242918254
Single family- Terraced houses,ES130,1100,463953.02180237125,1188.51,-3.6637421041372256,43.293707123347005
Single family- Terraced houses,ES130,1200,10910979.225545717,1252.82,-4.407895899796854,43.377351149952496
Single family- Terraced houses,ES130,1300,473829.65613881004,1368.27,-4.425875531303804,43.079281979573956
Single family- Terraced houses,ES130,1400,487933.70690498425,1442.92,-3.8617266533618353,42.87219029388716
Single family- Terraced houses,ES130,1500,20990.604878719198,1505.44,-4.2093903766777485,42.88188951094939
Sport,ES130,1200,187687.69652480067,1266.155,-4.048798861341527,43.34755062098108
Trade,ES130,1100,4307.553284613416,1182.505,-4.073849980668205,43.2983737851191
Trade,ES130,1200,1327330.493867151,1282.96,-4.045063806250819,43.440135169556946
Trade,ES130,1300,8815.915340117877,1385.215,-4.624462819524,43.15401939563341
Trade,ES130,1400,8390.440002085641,1431.08,-4.3546124118193275,43.030915103914566
