Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,TRC31,1800,7349217.219282688,1877.74,41.36212907002941,37.41362283251004
Apartment Block,TRC31,1900,4091446.395003434,1904.72,40.73912255940663,37.3100658756051
Apartment Block,TRC32,1800,14534976.970452925,1825.83,41.151876573111636,37.874620342381526
Apartment Block,TRC33,1800,4189407.425867392,1864.31,42.46540789997445,37.2428355999788
Apartment Block,TRC34,1700,13856.181241042912,1796.47,41.78449058183694,38.163726557586166
Apartment Block,TRC34,1800,2551303.7630604985,1850.21,41.94001234998934,37.92145849998663
Education,TRC31,1800,319321.7294304138,1887.36,40.95764128134024,37.40362350408858
Education,TRC31,1900,105142.29715361074,1904.2,40.729150495995384,37.32993053170126
Education,TRC32,1700,2840.1777294883505,1767.0901,41.416300652419835,38.33582023450619
Education,TRC32,1800,774938.8019976453,1826.5,41.28750054995967,37.916229599948124
Education,TRC33,1800,248238.37190481275,1861.72,42.28825842883526,37.32096550960281
Education,TRC34,1700,5913.143547222018,1789.89,42.7495386351528,37.85791178613649
Education,TRC34,1800,132545.31967192423,1828.455,41.847465796680474,37.9637965042173
Health,TRC31,1800,40581.541161892936,1890.895,41.19085964469147,37.09166497197273
Health,TRC31,1900,59325.14276199043,1903.46,40.70601707692513,37.33768740429214
Health,TRC32,1700,1086.396072531119,1768.0,41.4126366514666,38.33998435029866
Health,TRC32,1800,129416.50567380898,1827.0,41.13755776066334,37.91227346140671
Health,TRC33,1700,866.5770877301693,1791.72,43.15960949961821,37.56992699980318
Health,TRC33,1800,33171.391866609454,1864.46,42.455613344679584,37.259201357185695
Health,TRC34,1700,1562.0358998030424,1781.17,42.54679480800247,37.93395284371532
Health,TRC34,1800,44125.693297255784,1851.28,41.9375840054849,37.941275824672026
Hotels and Restaurants,TRC31,1800,14663.154394166544,1877.01,41.354472351620345,37.41862826196885
Hotels and Restaurants,TRC31,1900,33014.63805228099,1904.06,40.69498774463752,37.3371939245065
Hotels and Restaurants,TRC32,1700,671.4229495376348,1763.63,41.419828229080736,38.33313850896916
Hotels and Restaurants,TRC32,1800,56107.17041941639,1826.82,41.15227390288648,37.86307842774976
Hotels and Restaurants,TRC33,1800,3327.220094591379,1859.75,42.448524219100634,37.51652774815818
Hotels and Restaurants,TRC34,1800,6941.06709903758,1829.32,41.843786797945285,37.96228391742512
Industrial,TRC31,1800,860518.6535413153,1893.99,40.66263199410412,37.254837489116014
Industrial,TRC31,1900,6150.220710944384,1904.4451,40.73387310950129,37.31706455550259
Industrial,TRC32,1600,838.9442266970873,1682.36,41.550788649927675,38.24993234989134
Industrial,TRC32,1700,632.9050375819206,1716.12,41.542464227380016,38.24279314725556
Industrial,TRC32,1800,1321752.6794028454,1829.73,41.23681211671231,37.89735546344924
Industrial,TRC33,1800,173782.81954417983,1859.75,42.42586196338628,37.50982665304362
Industrial,TRC34,1600,2712.4258054569364,1647.98,42.26000084983178,37.77289049996934
Industrial,TRC34,1700,7606.611510593444,1784.28,42.156045397061874,38.08392331797425
Industrial,TRC34,1800,63308.05722199567,1836.87,41.87672186572479,37.9542312180334
Offices,TRC31,1800,33624.087865440175,1867.7,41.29751467004464,37.45489175131534
Offices,TRC31,1900,3899.8129381984472,1904.13,40.698269778184475,37.33375480631065
Offices,TRC32,1800,204042.07758037117,1826.46,41.1358995499084,37.901231849924514
Offices,TRC33,1700,184.11388252303004,1791.58,42.181338143907986,37.39993838121681
Offices,TRC33,1800,10623.588752415963,1869.03,41.89061984919028,37.340750374905355
Offices,TRC34,1800,98.11077412590384,1827.27,41.84514541807738,37.96652289677455
Other non-residential buildings,TRC31,1800,575583.1385647624,1888.49,39.9715953499931,37.39751309998773
Other non-residential buildings,TRC31,1900,177969.3280647667,1904.04,40.69915307736678,37.3357095831667
Other non-residential buildings,TRC32,1600,491.73505126684904,1670.5901,41.47439700989819,38.450512872085206
Other non-residential buildings,TRC32,1700,11289.750760987401,1768.18,41.266930295064974,38.402617325627304
Other non-residential buildings,TRC32,1800,1129075.8172325469,1826.35,41.16076726658737,37.86586473537617
Other non-residential buildings,TRC33,1600,753.68811737746,1656.55,42.8368074739044,37.44918991106166
Other non-residential buildings,TRC33,1700,12338.843975430354,1749.36,43.1847207498393,37.65065589995826
Other non-residential buildings,TRC33,1800,312821.60736908275,1860.85,42.06318954943183,37.29251402741395
Other non-residential buildings,TRC34,1700,7133.542812145315,1779.79,42.54712739992102,37.93294939991849
Other non-residential buildings,TRC34,1800,146894.5355905993,1840.24,42.1555182495446,37.78030194983375
Single family- Terraced houses,TRC31,1700,658.9598629944958,1791.62,41.2975876677319,37.19089536141067
Single family- Terraced houses,TRC31,1800,6314832.730544308,1893.81,41.19520569229446,37.09646370582136
Single family- Terraced houses,TRC31,1900,1352286.10518131,1905.62,40.14923510081907,37.0823113166875
Single family- Terraced houses,TRC32,1600,3167.0897417943925,1686.05,41.355630099979464,38.415426149981286
Single family- Terraced houses,TRC32,1700,59417.689923616126,1764.91,41.41806444998405,38.33252764997847
Single family- Terraced houses,TRC32,1800,5616808.275107965,1826.34,41.15788674969656,37.86829138214187
Single family- Terraced houses,TRC33,1600,8333.836009674706,1668.9199,42.85946045000517,37.443196499966874
Single family- Terraced houses,TRC33,1700,61453.55857300642,1766.06,43.02462439997753,37.527575149978595
Single family- Terraced houses,TRC33,1800,6130414.883033211,1863.69,42.49176006222455,37.185041271026066
Single family- Terraced houses,TRC34,1600,642.2027922160923,1644.51,42.45755545423335,37.99665500068794
Single family- Terraced houses,TRC34,1700,36581.210465210024,1780.8601,42.545827095473896,37.93224421130654
Single family- Terraced houses,TRC34,1800,1812106.4894311666,1831.3201,41.93302905000346,38.03466099999525
Sport,TRC31,1800,2814.7767484784126,1877.26,41.352361018920305,37.417205592773286
Sport,TRC32,1800,12054.513064881787,1834.255,41.42612669268889,37.731767763193716
Sport,TRC33,1800,6655.2702547982335,1855.615,42.19518545183254,37.32345232534409
Trade,TRC31,1800,250448.87549753883,1877.24,41.373465130897955,37.41699180452745
Trade,TRC31,1900,22824.18513796758,1903.625,40.70984553431751,37.33341131191143
Trade,TRC32,1800,1453999.0697830697,1826.06,41.16316773795485,37.869924620119875
Trade,TRC33,1800,36242.92812805413,1855.85,42.16749155412623,37.325809197364855
Trade,TRC34,1700,936.3019887693226,1772.48,41.78354084894948,38.16133576731919
Trade,TRC34,1800,24150.72061289102,1814.515,41.67357613575213,37.92665981316299
