Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,TRB11,1700,513192.7210141723,1797.72,38.305179848597625,38.314565989447054
Apartment Block,TRB11,1800,24819646.330717754,1810.02,38.299248348957924,38.34855404615942
Apartment Block,TRB12,1700,370986.8321696066,1796.2251,39.160262977587706,38.67348675208773
Apartment Block,TRB12,1800,6089433.525503822,1804.1,39.24685470890673,38.668414224450736
Apartment Block,TRB13,1700,2275685.8337323726,1777.25,40.494128849939926,38.89542584993133
Apartment Block,TRB14,1700,320542.93495497643,1770.005,39.538961509900176,39.10343406558253
Education,TRB11,1700,40191.50021285936,1770.01,37.92524454993472,38.81968104995916
Education,TRB11,1800,304072.85291758087,1807.525,38.44324525030575,38.333434450065276
Education,TRB12,1700,13979.181439397857,1778.26,38.73452886562434,38.79740102058939
Education,TRB12,1800,68487.38782275002,1803.07,39.237449867416615,38.667226101215434
Education,TRB13,1700,260466.21036996925,1777.465,40.49209633631873,38.903905906864
Education,TRB14,1700,40616.21214987151,1771.125,39.512514045267245,39.04375648893161
Education,TRB14,1800,2977.094040412456,1800.295,39.323719901463306,38.870988466005066
Health,TRB11,1700,1360.22282153368,1765.17,37.94087045653942,38.80988198416585
Health,TRB11,1800,206256.54985632747,1808.65,38.43013254785036,38.33686114524541
Health,TRB12,1700,1670.859997894615,1768.9951,39.92933880020331,38.69431854989771
Health,TRB12,1800,2251.9993604905903,1801.26,39.17599975332155,38.664695754081016
Health,TRB13,1700,16035.94202340208,1779.4,40.549831755071445,38.74866278837933
Health,TRB14,1700,735.5069480836391,1797.86,39.325213116475986,38.86826768914758
Hotels and Restaurants,TRB11,1800,32184.513866851106,1807.53,38.4319682520677,38.33525542488789
Hotels and Restaurants,TRB12,1700,2459.495332852006,1768.535,39.35130230605982,38.49402321419958
Hotels and Restaurants,TRB12,1800,15097.10133638233,1802.19,39.15887326025227,38.651860489579384
Hotels and Restaurants,TRB13,1700,3397.3471432738006,1778.75,40.54942924277222,38.74707288374346
Hotels and Restaurants,TRB14,1600,246.7986928410828,1691.63,39.214811499987654,39.35736419998568
Hotels and Restaurants,TRB14,1700,3320.6279454417527,1767.685,39.294250143467075,38.84538892034815
