Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,SE110,900,54482337.10528493,994.99,18.15083150382207,59.21849702884498
Apartment Block,SE110,1000,746693.9675307146,1001.225,18.16561264995678,59.17007844991812
Education,SE110,900,6921305.788938129,994.62,17.845206040799372,59.237091364361596
Education,SE110,1000,340821.5428787493,1002.62,18.10106085849023,59.12792179591256
Health,SE110,900,1941152.8328314172,993.07996,18.03600248658635,59.35198326755715
Health,SE110,1000,18033.479320266284,1014.29,18.704099041225266,59.31164784720402
Hotels and Restaurants,SE110,900,4540623.936947784,994.06,18.193595849967693,59.25900439998943
Hotels and Restaurants,SE110,1000,134710.95619047317,1004.34,18.13675393000465,59.14387207648914
Industrial,SE110,900,22383321.908612363,993.55,17.64291131998705,59.20870855473918
Industrial,SE110,1000,2506700.4185550045,1004.87,18.157855791356713,59.14999729818575
Offices,SE110,900,9066077.124984581,993.52,18.04566083128651,59.34298205172
Offices,SE110,1000,35673.30354549084,1005.935,18.109501294760385,59.12238823068434
Other non-residential buildings,SE110,900,11657578.919511294,993.52,18.187068922584597,59.263426945371165
Other non-residential buildings,SE110,1000,1899677.9438887145,1007.4,18.45433028048345,59.24372700465921
Single family- Terraced houses,SE110,900,67772962.27801241,992.26,17.450619935863397,59.010471365806154
Single family- Terraced houses,SE110,1000,6491099.211860485,1009.09,18.19097355004803,59.11627449996867
Sport,SE110,900,1518035.821480635,992.25,18.01976610057218,59.33686034984174
Sport,SE110,1000,32596.3526762221,1003.18,18.48845548937358,59.319186851914814
Trade,SE110,900,16447530.490391243,992.8,17.640783835299544,59.206929459429894
Trade,SE110,1000,276854.9135332464,1004.3,19.036591000036875,59.76171834996611
