Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,ITF43,1500,1693113.1469579132,1596.55,16.757975788922177,40.57113736767098
Apartment Block,ITF43,1600,38749667.0906972,1621.37,17.2279549218401,40.478235245159475
Apartment Block,ITF44,1600,28574504.575683106,1632.43,17.584733970492845,40.723913274070924
Apartment Block,ITF45,1600,72863270.27626799,1651.85,18.355877427027895,39.92430646332149
Apartment Block,ITF46,1500,45499689.61103982,1581.84,16.177012514585858,41.880991949974124
Apartment Block,ITF47,1500,5050898.744774908,1594.21,16.421928684451075,40.81704039131129
Apartment Block,ITF47,1600,100783921.61228293,1612.81,17.23662769415867,40.78192997265836
Apartment Block,ITF48,1500,3996492.735642007,1596.71,16.29191245825338,41.14611388168655
Apartment Block,ITF48,1600,32163960.468628738,1610.94,16.504993359699775,41.236197170783264
Education,ITF43,1500,7909.872445017099,1595.83,16.75684946925517,40.57122282614678
Education,ITF43,1600,1017860.6021644353,1620.8,17.261367000763336,40.46182378849514
Education,ITF44,1600,685919.6821070483,1632.96,17.73888522493797,40.445386797150746
Education,ITF45,1600,1281464.0871612423,1651.625,18.35063098752703,39.932407760507715
Education,ITF46,1500,851031.671591582,1582.05,15.382076610369667,41.68086846993513
Education,ITF47,1500,41109.42068019882,1593.895,16.764584868335294,40.886947478337625
Education,ITF47,1600,2287462.887115418,1611.76,16.86517438692817,41.10938319284318
Education,ITF48,1500,62891.8440332748,1598.115,16.05914377410525,41.21749605298566
Education,ITF48,1600,447603.2092979655,1613.17,16.2807616863715,41.222364758662074
Health,ITF43,1600,81105.59853319032,1618.145,17.03974591659607,40.63222245841883
Health,ITF44,1600,153770.88911571354,1622.28,17.577661010891248,40.538929675499844
Health,ITF45,1600,142953.28604416875,1647.885,18.157777648281215,40.30501909482623
Health,ITF46,1500,286971.7216930289,1586.32,15.523643813717621,41.4557347713432
Health,ITF47,1500,12568.924181483686,1595.41,16.469267865496494,40.81992179137868
Health,ITF47,1600,732291.5642238967,1611.165,16.86130089912243,41.11064003094095
Health,ITF48,1600,135386.44421339594,1608.9199,16.488822798347865,41.242358561001424
Hotels and Restaurants,ITF43,1600,174379.44145339832,1615.25,17.437537653579216,40.551809801367845
Hotels and Restaurants,ITF44,1500,40.973541013430804,1590.07,17.541807234768438,40.74760508922885
Hotels and Restaurants,ITF44,1600,918357.7806754345,1621.69,17.497470194981094,40.50083229872869
Hotels and Restaurants,ITF45,1600,289297.7918715868,1653.21,18.10277659325176,40.17620534781555
Hotels and Restaurants,ITF46,1500,162008.65323053568,1581.36,16.124990697988654,41.91256844045513
Hotels and Restaurants,ITF47,1500,461.05827582255006,1595.11,16.5073338203374,40.77906841428367
Hotels and Restaurants,ITF47,1600,422604.79076218663,1612.62,17.23511365516742,40.78076499044409
Hotels and Restaurants,ITF48,1600,89672.83998292279,1614.625,16.23259366519318,41.239207974892224
Industrial,ITF43,1500,117002.87240076344,1596.65,16.76948999955165,40.558458029771145
Industrial,ITF43,1600,17818336.539960615,1623.65,17.2082227901082,40.47939670226731
Industrial,ITF44,1600,7144587.946974717,1632.22,17.740839214800527,40.46228246657484
Industrial,ITF45,1600,9490090.22396713,1648.715,18.193263034897033,40.02817356018435
Industrial,ITF46,1400,819.8539745594608,1480.08,15.623092028461,41.71787883295176
Industrial,ITF46,1500,10623412.134546736,1584.42,15.674210175359164,41.301707256074515
Industrial,ITF46,1600,24743.874961498077,1600.16,15.67005979991343,41.48578584995465
Industrial,ITF47,1500,1904514.1134883827,1595.05,16.448891550805296,40.81266179864728
Industrial,ITF47,1600,31099237.577058643,1614.79,17.10824419506985,40.72021281822469
Industrial,ITF48,1500,559545.7662803191,1584.99,16.174156238023667,41.06825497808797
Industrial,ITF48,1600,8171366.150531582,1612.405,16.052248157092393,41.286289373569474
Offices,ITF43,1500,3478.4247293975204,1597.42,16.75771377186699,40.57796917949506
