Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,ES230,1400,1190744.239918666,1476.65,-2.8199041558392044,42.41626300745086
Apartment Block,ES230,1500,18005630.882844225,1511.66,-2.433357245000473,42.463835760694735
Education,ES230,1400,21513.58547403384,1481.77,-2.475878711753214,42.35934206789057
Education,ES230,1500,425294.8860287063,1510.625,-2.426637335579175,42.45228538456191
Health,ES230,1400,865.6812909953296,1489.79,-2.561055636721597,42.42744852474309
Health,ES230,1500,172209.50171811343,1508.77,-2.4566998989550584,42.45037632656088
Hotels and Restaurants,ES230,1300,1506.6516457926482,1385.21,-3.025971815293213,42.28112175364382
Hotels and Restaurants,ES230,1400,166749.52315207024,1471.89,-2.9157723163812888,42.44357178442269
Hotels and Restaurants,ES230,1500,351099.557784786,1507.325,-2.450195208244757,42.44360847845515
Industrial,ES230,1300,30769.971439540386,1384.17,-3.009539900024484,42.33415238253095
Industrial,ES230,1400,891947.3716385663,1474.11,-2.8512014000241233,42.57978189998839
Industrial,ES230,1500,9599837.078095213,1512.11,-2.4225049029240893,42.483879334561344
Offices,ES230,1400,33107.585672124056,1471.92,-2.9175371692766805,42.445110818857046
Offices,ES230,1500,295251.8847841909,1511.275,-2.4342265451904623,42.46226657276934
Other non-residential buildings,ES230,1300,21817.24434570619,1364.52,-3.0364668899076857,42.2632099251688
Other non-residential buildings,ES230,1400,548474.4518600318,1473.03,-2.54346890000211,42.1782274499957
Other non-residential buildings,ES230,1500,1481607.552726258,1524.1699,-2.168119342145464,42.21394111751319
Other non-residential buildings,ES230,1600,60.70017331466079,1601.62,-1.722518393350709,42.13723499502575
Single family- Terraced houses,ES230,1200,239.72786661610007,1280.86,-2.926790199992764,42.26058219999489
Single family- Terraced houses,ES230,1300,109986.34936002454,1381.96,-3.026400559269062,42.281067466030215
Single family- Terraced houses,ES230,1400,4319526.94895421,1472.715,-2.5850801280485896,42.391086660861085
Single family- Terraced houses,ES230,1500,4439061.304459124,1515.06,-2.2204601546421965,42.34246472822155
Single family- Terraced houses,ES230,1600,845.94962034747,1601.6951,-1.7059868460896899,42.14142572135737
Sport,ES230,1300,1634.1480725128204,1364.61,-2.796791119789686,42.15774419281742
Sport,ES230,1400,9639.685771303717,1437.29,-2.5319935614358924,42.30395358226427
Sport,ES230,1500,245962.77321267978,1511.21,-2.4365135073238595,42.46322260345645
Trade,ES230,1400,137021.63529929565,1477.65,-2.712335749921348,42.569794799979675
Trade,ES230,1500,633324.8182316524,1509.32,-2.446672106323804,42.452904155815524
