Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,UKI41,1000,20485739.817616545,1030.69,0.009848849228106655,51.540585008243035
Apartment Block,UKI42,1000,11669718.092902198,1031.75,-0.05129628394073103,51.51084082996455
Apartment Block,UKI43,1000,18088012.501753442,1027.82,-0.11350983365026567,51.52821463924454
Apartment Block,UKI44,1000,17700041.843128648,1035.87,-0.0907380235657926,51.45764098033552
Apartment Block,UKI45,1000,12427725.466001613,1035.8,-0.14044641384607112,51.45821231481958
Education,UKI41,1000,1957721.4257403924,1031.125,0.0006601163200331079,51.53768733322034
Education,UKI42,1000,1052634.3746792555,1031.49,-0.06577687624731936,51.50525123422412
Education,UKI43,1000,925606.7244273231,1027.07,-0.11432518182783412,51.58148465154329
Education,UKI44,1000,1559762.6376550768,1035.71,-0.03539500010894794,51.47381904996443
Education,UKI45,1000,586161.217113838,1036.61,-0.13188376320290138,51.45251572669019
Health,UKI41,1000,226068.93416573887,1029.95,-0.04467931241678095,51.551760864148186
Health,UKI42,1000,269821.9608450162,1031.335,-0.042583337261123407,51.524864639989545
Health,UKI43,1000,120576.70167263753,1028.57,-0.08818571526356281,51.579512853672774
Health,UKI44,1000,299818.7157797155,1034.78,-0.09102683031002134,51.46817244258355
Health,UKI45,1000,350083.1805125016,1034.78,-0.09630925331913293,51.46773677826126
Hotels and Restaurants,UKI41,1000,5631423.6275124885,1032.31,0.0266032255829178,51.53011895568172
Hotels and Restaurants,UKI42,1000,1024476.3658191784,1031.49,-0.06298764625175658,51.50394699056076
Hotels and Restaurants,UKI43,1000,3460795.440139473,1027.7,-0.10722399999887527,51.53802969999508
Hotels and Restaurants,UKI44,1000,960420.7894425883,1035.5,-0.03517279377915895,51.47556487458493
Hotels and Restaurants,UKI45,1000,1423810.7401781252,1035.96,-0.1248776000004242,51.456890399992396
Industrial,UKI41,1000,2315357.70135604,1032.3301,-0.0051786814772165875,51.52410247453454
Industrial,UKI42,1000,800308.9166208102,1032.03,-0.0444335066875821,51.51143061883117
Industrial,UKI43,1000,1490416.553577607,1029.3,-0.07055274627195046,51.59340248181719
Industrial,UKI44,1000,1485368.8770952867,1034.015,-0.09553140707876771,51.47532695450666
Industrial,UKI45,1000,321587.8223787054,1035.49,-0.13479165877715163,51.46273195809674
Offices,UKI41,1000,676330.0543164219,1030.4,-0.004064755070653173,51.54832797567674
Offices,UKI42,1000,1683863.5737735748,1032.21,-0.029133526603311977,51.51996120730542
Offices,UKI43,1000,559823.3639121875,1028.57,-0.1064801384989898,51.52285954403367
Offices,UKI44,1000,697555.6450240852,1031.14,-0.09106491819976494,51.50357699506886
Offices,UKI45,1000,277540.5783158709,1032.58,-0.10980260932329869,51.48508075984241
Other non-residential buildings,UKI41,1000,2861913.3456504773,1031.16,-0.002213751183726294,51.537362954931886
Other non-residential buildings,UKI42,1000,1938747.2078125165,1031.52,-0.060975495650723376,51.50916378160195
Other non-residential buildings,UKI43,1000,1212034.397300045,1027.48,-0.1159022499583868,51.531031168861624
Other non-residential buildings,UKI44,1000,1771859.310824343,1035.95,-0.035707847989350616,51.46789705366628
Other non-residential buildings,UKI45,1000,946540.2296648328,1035.45,-0.12078423353218537,51.463111811700344
Single family- Terraced houses,UKI41,1000,4844286.325793023,1032.35,0.009801580802764982,51.52083907043849
Single family- Terraced houses,UKI42,1000,462343.40949905687,1034.36,-0.011098449990186833,51.49597209999489
Single family- Terraced houses,UKI43,1000,4370767.545997471,1026.38,-0.11858071449691499,51.55596002631339
Single family- Terraced houses,UKI44,1000,6657477.711888968,1036.97,-0.059617950023689505,51.45159694999193
Single family- Terraced houses,UKI45,1000,1369009.8028570116,1037.74,-0.1342954368153903,51.44221154419527
Sport,UKI41,1000,526722.7130485717,1030.6399,0.021370400000324703,51.54187429999444
Sport,UKI42,1000,20888.543208245188,1031.86,-0.05052810174612808,51.50824464692942
Sport,UKI43,1000,257542.23584065097,1025.94,-0.12243928207637761,51.59416631631647
Sport,UKI44,1000,99069.6750889225,1037.22,-0.09638087043778915,51.448544008995334
Sport,UKI45,1000,74510.2163734464,1036.265,-0.10847881111974007,51.451615907184156
Trade,UKI41,1000,5252737.0873005,1030.03,-0.08343311507986692,51.51993012444543
Trade,UKI42,1000,3638078.3698767503,1030.83,-0.07300887793595703,51.50901740066557
Trade,UKI43,1000,4056269.5774803786,1027.6,-0.1205360484116292,51.600026686564846
Trade,UKI44,1000,4238267.397346107,1035.2,-0.06853566800709786,51.467910617059694
Trade,UKI45,1000,1341141.1669978595,1035.47,-0.1368423095109328,51.46253511054113
