Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,UKF30,900,4114415.710882503,984.07,-0.5297389888295415,53.23546568597048
Apartment Block,UKF30,1000,4420815.154278316,1015.8,-0.16341024657527123,52.77312998564175
Education,UKF30,900,764778.8637338055,984.87,-0.5169700232917862,53.24345821945071
Education,UKF30,1000,641406.4500002784,1012.55,-0.02528819427844496,52.98708441945745
Health,UKF30,900,124707.12512617686,996.45,-0.6435711750676704,52.9200296471354
Health,UKF30,1000,126099.44026598439,1000.65,-0.007895385671536189,53.3706115528452
Hotels and Restaurants,UKF30,900,384566.5841497069,984.77,-0.5200778204836018,53.24267538306461
Hotels and Restaurants,UKF30,1000,515023.01331695815,1013.15,0.2716102903684565,53.325484176513626
Industrial,UKF30,900,2500927.918102191,985.265,-0.6716878217379062,53.14938244301987
Industrial,UKF30,1000,4491870.370114766,1012.275,-0.3154551437519159,52.685395113539336
Offices,UKF30,900,153914.17550190794,986.33997,-0.5223685849591235,53.177089526576914
Offices,UKF30,1000,70652.80441276252,1011.315,0.011962975900080688,53.03794629180278
Other non-residential buildings,UKF30,900,3086871.4322954332,989.88,-0.30038829999826144,53.187573849992994
Other non-residential buildings,UKF30,1000,2918972.366222993,1015.8,-0.1733574509695542,52.775643585854
Single family- Terraced houses,UKF30,900,8918269.105214491,988.78,-0.3362749661748368,53.204237441873595
Single family- Terraced houses,UKF30,1000,15484622.896487573,1013.78,-0.47304579998458757,52.651327949977045
Sport,UKF30,900,20455.86498663528,984.43,-0.5427766257272372,53.24759963497295
Sport,UKF30,1000,12729.624301619246,1009.365,-0.39983778504301537,52.99702882926786
Trade,UKF30,900,2485147.8790054377,983.065,-0.614892646305091,53.200786568182025
Trade,UKF30,1000,1915147.2836707744,1013.065,-0.027360467781857054,52.97654897112215
