Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,CZ051,1000,4736514.517467156,1083.38,15.156861333634213,50.72664127473967
Apartment Block,CZ051,1100,523995.33968612656,1113.41,15.156790649979103,50.58655649999644
Apartment Block,CZ052,1000,366543.7271148355,1095.075,16.23450902087371,50.536792692569456
Apartment Block,CZ052,1100,2438837.0183873065,1127.695,16.287202727837357,50.16216732272141
Apartment Block,CZ053,1000,15452.217366208322,1081.48,16.809239166656624,50.14769598120838
Apartment Block,CZ053,1100,5346919.047406794,1137.825,16.4760960619275,49.747086239001206
Education,CZ051,1000,417541.66247602855,1083.64,15.068610937874377,50.76099384702245
Education,CZ051,1100,72497.50707178819,1113.56,15.161220379214663,50.5878431255015
Education,CZ052,1000,23545.511900165584,1093.585,16.04982522253481,50.53543977077652
Education,CZ052,1100,620471.5027344554,1149.57,15.854045438760268,50.204294950396125
Education,CZ053,1100,378738.1895125878,1139.75,16.328051740390023,49.709309705142196
Health,CZ051,1000,96210.56685090391,1083.355,15.061917394550772,50.7690879007754
Health,CZ051,1100,17515.330726329237,1110.94,15.498931422765038,50.61128318674823
Health,CZ052,1000,6583.079163335264,1093.985,16.333863402296924,50.58089331218035
Health,CZ052,1100,109655.63108389836,1137.59,15.355767578637952,50.43917618199184
Health,CZ053,1100,130018.98659855913,1149.89,15.787092024279334,50.0293304454185
Hotels and Restaurants,CZ051,1000,291559.545887989,1087.8,14.822776100688031,50.7636158312657
Hotels and Restaurants,CZ051,1100,71825.40531479206,1103.19,14.626613800653645,50.584141833410726
Hotels and Restaurants,CZ052,900,903.2438305304386,989.27,15.60741987671035,50.73739071055581
Hotels and Restaurants,CZ052,1000,164465.22747409923,1077.73,16.47000622957975,50.27979920593925
Hotels and Restaurants,CZ052,1100,147780.3414532743,1125.67,15.446551950574799,50.48843885692788
Hotels and Restaurants,CZ053,1000,14746.06616584491,1096.7051,16.102889622970203,49.684727023419434
Hotels and Restaurants,CZ053,1100,176343.38893316773,1122.74,15.71983490500958,49.80875365665577
Industrial,CZ051,1000,4484245.750792295,1084.82,15.033321507895808,50.738245755589965
Industrial,CZ051,1100,801140.8494999846,1113.275,15.146577258057526,50.6024901920878
Industrial,CZ052,1000,1196618.1598090546,1091.65,15.657424293944095,50.63843376005938
Industrial,CZ052,1100,7056923.508542166,1141.1,15.915793633478062,50.359303565934944
Industrial,CZ053,1000,31566.508521932148,1090.245,16.583715091867848,49.762742792568254
Industrial,CZ053,1100,8975663.602758266,1140.58,16.502003692778846,49.745419318290054
Offices,CZ051,1000,3099657.037712617,1084.41,15.165966665969457,50.72519169730428
Offices,CZ051,1100,652062.6277000527,1111.32,15.156361833094607,50.59018524346625
Offices,CZ052,1000,475005.3484848323,1086.42,16.35986752392846,50.300238622498874
Offices,CZ052,1100,3316379.298193748,1131.595,16.163008971456684,50.2928121391456
Offices,CZ053,1000,9484.021265021642,1096.72,16.516476484218423,49.64573208395943
Offices,CZ053,1100,4496835.299160489,1138.72,15.996062552336081,49.84228555769087
Other non-residential buildings,CZ051,1000,5198212.166607583,1084.86,15.163055298304196,50.72240158252074
Other non-residential buildings,CZ051,1100,2137751.5695754467,1112.63,15.517788569151156,50.60136089285246
Other non-residential buildings,CZ052,1000,1175863.3784314708,1091.375,15.997279844743101,50.52986007926083
Other non-residential buildings,CZ052,1100,12119839.125262732,1136.41,15.985279266107758,50.19820509644171
Other non-residential buildings,CZ053,1000,8309.336347252014,1094.56,16.406459071238622,49.62365743791484
Other non-residential buildings,CZ053,1100,12575280.815704407,1137.58,16.64966283839017,49.75804786445715
Single family- Terraced houses,CZ051,1000,14988534.219509142,1084.16,15.047303159786315,50.707755462486936
Single family- Terraced houses,CZ051,1100,5099193.842624995,1111.54,15.504280202341185,50.607203416996725
Single family- Terraced houses,CZ052,900,7328.9388628096785,979.72,15.793236063590923,50.666941404389064
Single family- Terraced houses,CZ052,1000,4592413.83040248,1090.65,16.41627129102983,50.23354326300498
Single family- Terraced houses,CZ052,1100,27981803.927753784,1133.58,16.14433546208171,50.293664736412936
Single family- Terraced houses,CZ053,1000,114042.81350773628,1094.96,16.406863773488823,49.9554001708202
Single family- Terraced houses,CZ053,1100,31463849.911948368,1137.52,16.46458902618163,49.60048504173972
Sport,CZ051,1000,3477.464272656245,1083.02,14.676985999981941,50.76632429999459
Sport,CZ051,1100,7509.742313414114,1112.23,15.159903805711512,50.590969472928585
Sport,CZ052,1000,2303.0557616502047,1094.02,16.228012971008518,50.54634515650452
Sport,CZ052,1100,13339.367826339323,1134.255,16.155028741377787,50.288345619937
Sport,CZ053,1100,25920.815808578394,1148.16,15.746498075116309,50.019400679956604
Trade,CZ051,1000,1046171.640951491,1084.215,15.05392699998579,50.75876399999437
Trade,CZ051,1100,132480.74094104092,1111.065,15.505319272689691,50.60864888015659
Trade,CZ052,1000,136650.907085441,1092.84,16.34929425307048,50.30453822808307
Trade,CZ052,1100,1641951.5224435346,1149.405,15.865284175054962,50.2989037682881
Trade,CZ053,1000,491.6310051921755,1084.375,16.800662906582197,50.12936894014973
Trade,CZ053,1100,1356476.0365865738,1142.08,15.64499878694725,49.97476827720608
