Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,HU120,1200,7885456.291458602,1280.9,18.96231526673836,47.45586170360779
Apartment Block,HU120,1300,1031796.1039114633,1301.14,19.79441290296375,47.168211993453816
Education,HU120,1200,1549235.5860814701,1282.2,19.309081837764452,47.62928717546994
Education,HU120,1300,158261.3602985884,1305.04,19.328490407665047,47.16605031689295
Health,HU120,1200,91902.33337636665,1280.54,19.149888693660518,47.78334661275186
Health,HU120,1300,11389.546647589654,1301.14,19.81891150373533,47.170699203925224
Hotels and Restaurants,HU120,1100,596.8852401152253,1186.56,18.896523445059433,47.982790777629646
Hotels and Restaurants,HU120,1200,200154.31167646992,1278.02,19.130376999993583,47.70893404999084
Hotels and Restaurants,HU120,1300,21626.425698066072,1305.6,18.952512958061664,47.227162998095125
Industrial,HU120,1200,17528582.024362903,1284.935,18.928117229386714,47.44609568200938
Industrial,HU120,1300,1713982.6376706688,1304.14,19.24992579107204,47.222752963242435
Offices,HU120,1200,515964.4326762534,1280.17,19.14714518186899,47.70302651527688
Offices,HU120,1300,27741.694785055704,1309.61,18.89648579155005,47.1161810577276
Other non-residential buildings,HU120,1100,1117.7784481272101,1196.73,18.979973953646322,47.793835733540966
Other non-residential buildings,HU120,1200,7389000.14149872,1286.38,18.93350509999264,47.42982699998616
Other non-residential buildings,HU120,1300,663574.1616348721,1304.755,19.904972707906015,47.12202735649796
Single family- Terraced houses,HU120,1100,391.98968308325857,1185.37,18.896265719329126,47.98174088525118
Single family- Terraced houses,HU120,1200,75312918.14516793,1283.7,19.47777504233309,47.50030531639047
Single family- Terraced houses,HU120,1300,9248635.761692671,1305.24,18.9260222336322,47.18014894702291
Sport,HU120,1200,113365.85278691817,1280.78,19.27124576689008,47.658580460248444
Sport,HU120,1300,10342.190642025322,1304.675,19.069536781383402,47.27359724091944
Trade,HU120,1200,5048080.420059589,1283.34,19.18705920801719,47.599478915677416
Trade,HU120,1300,156185.49455503514,1304.485,19.32307658996965,47.18829705586216
