Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,CZ071,1000,234513.56694592256,1073.44,17.202799474491883,50.22842804535034
Apartment Block,CZ071,1100,9644601.803215606,1166.86,17.254074799079174,49.592257305964715
Apartment Block,CZ072,1100,4479944.386117037,1179.88,17.63700203882014,49.217274621113035
Apartment Block,CZ072,1200,39503.625432408764,1201.13,17.480316455842257,49.05902726408807
Education,CZ071,1000,31949.477727945894,1083.125,16.931095719756676,50.07369349051256
Education,CZ071,1100,688860.3232426015,1165.51,17.119111454229838,49.473406202529716
Education,CZ072,1100,700927.5806508567,1179.505,17.75397144575126,49.10056465424421
Education,CZ072,1200,38509.99212115351,1201.765,17.575830031848927,48.93204433820501
Health,CZ071,1100,132992.49560528534,1167.115,17.25307029248908,49.58915989312196
Health,CZ072,1100,45622.75691716932,1143.41,17.977127888802155,49.46272900870908
Hotels and Restaurants,CZ071,1000,86443.24616781482,1084.65,16.84456442256658,50.1285093506722
Hotels and Restaurants,CZ071,1100,189441.09064365627,1147.675,16.920913725386953,49.77665339237404
Hotels and Restaurants,CZ072,1000,38470.52373138233,1093.19,18.348912493448847,49.417953978459124
Hotels and Restaurants,CZ072,1100,189437.7961934368,1155.735,17.77651995313034,49.28891800824133
Hotels and Restaurants,CZ072,1200,2448.721440771129,1200.78,17.440397900816027,49.01179280792665
Industrial,CZ071,900,5501.865947403014,978.36,17.179332094633942,50.088890522688665
Industrial,CZ071,1000,567054.4247555125,1078.15,17.186539660143435,50.224195319573106
Industrial,CZ071,1100,7330030.46833036,1164.24,17.09626178416518,49.47589466753535
Industrial,CZ072,1000,9391.890617548721,1096.16,18.279793611806188,49.418421293454564
Industrial,CZ072,1100,8521213.756692016,1181.03,17.800784082045197,49.037348601428604
Industrial,CZ072,1200,250530.8237595957,1201.115,17.459897072971984,49.035946053309075
Offices,CZ071,1000,359205.9669620665,1077.08,17.17254940977673,50.22430749235204
Offices,CZ071,1100,5483308.108781535,1156.97,17.08062108182034,49.717893225329995
Offices,CZ072,1000,19312.599916931824,1091.6599,18.201216182632635,49.34610538640544
Offices,CZ072,1100,4535002.879825907,1179.27,17.678638857596255,49.227044171427565
Offices,CZ072,1200,142894.34946473094,1201.58,17.596817125230412,48.968473783381214
Other non-residential buildings,CZ071,900,2246.400067318231,963.86,17.180669568543497,50.08760857560996
Other non-residential buildings,CZ071,1000,700157.7069283484,1082.205,17.090141021943456,50.06026198102371
Other non-residential buildings,CZ071,1100,16221772.272718458,1157.22,17.557234560951773,49.53533139030717
Other non-residential buildings,CZ072,1000,55184.58473498351,1090.995,18.2604736999999,49.37713599999352
Other non-residential buildings,CZ072,1100,11409058.194906117,1173.35,17.76454894566027,49.21804766068986
Other non-residential buildings,CZ072,1200,750637.0051712883,1202.11,17.58013779391539,48.99956899822039
Single family- Terraced houses,CZ071,900,58.76302137877792,995.59,17.144777314985575,50.14305601789834
Single family- Terraced houses,CZ071,1000,2403157.1114310543,1082.57,17.409544976565563,49.653061556220884
Single family- Terraced houses,CZ071,1100,30331480.743534222,1158.14,17.76756755479879,49.49250166568637
Single family- Terraced houses,CZ072,1000,267822.4679491853,1091.825,18.299539609734058,49.33113039118778
Single family- Terraced houses,CZ072,1100,26484353.25070017,1177.35,17.32229101932256,49.07723485996344
Single family- Terraced houses,CZ072,1200,2188459.151767534,1201.76,17.592711360158507,48.97054150616692
Sport,CZ071,1100,25261.927422729554,1166.35,17.434486000008874,49.54532389998132
Sport,CZ072,1100,14955.37984208297,1179.0701,17.38735586994957,49.20002449782686
Sport,CZ072,1200,2081.3417480662465,1201.13,17.463710125430797,49.043149926297644
Trade,CZ071,1000,81425.1780807852,1077.87,17.189136721389225,50.22501061935209
Trade,CZ071,1100,2531488.7234939598,1165.06,17.1085589875804,49.470942211119784
Trade,CZ072,1000,150.4710046192631,1082.81,18.33274553972116,49.36472848323181
Trade,CZ072,1100,1695760.5829202193,1180.965,17.879783992650047,48.98025017178168
Trade,CZ072,1200,59456.10258893907,1201.3,17.4685077745803,49.0443856492259
