Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,SE331,800,598239.6475759441,897.17,20.25276120992537,63.828054159789225
Education,SE331,800,817831.0891411435,895.34,20.173357450840403,63.83283498041589
Education,SE331,900,100083.73992134025,901.79,20.34251341482189,63.804740161409974
Health,SE331,800,199551.3760451842,899.365,20.299916138037023,63.81766566225887
Hotels and Restaurants,SE331,800,228839.18098232616,896.27,20.32301684999492,63.84252499998758
Hotels and Restaurants,SE331,900,69622.17296203552,901.78503,20.319627173797862,63.7991182614234
Industrial,SE331,800,4287006.27804062,866.88,20.974335652996768,64.72917801769071
Industrial,SE331,900,429854.6557262229,901.86,20.30714149986083,63.79350144995123
Offices,SE331,800,335594.551835428,897.03503,20.262102185764807,63.83386861470536
Offices,SE331,900,39333.55242028274,901.0,20.299630421181323,63.79967540315498
Other non-residential buildings,SE331,800,644859.1507229006,893.43,19.915109525699076,63.77678750267977
Other non-residential buildings,SE331,900,147620.04262808454,901.92,20.293759647235326,63.791042716660314
Single family- Terraced houses,SE331,700,3808.9215777665377,785.06,15.56713493439085,64.91174454848117
Single family- Terraced houses,SE331,800,15076883.918285253,869.48,19.21608810506901,63.930065257339784
Single family- Terraced houses,SE331,900,2421594.6627645707,905.54,20.86760149991264,63.79199179996385
Sport,SE331,800,47802.72865584493,898.565,20.289789624815516,63.825494156094024
Sport,SE331,900,2339.5904943719506,901.82,20.342036549650807,63.804090558043676
Trade,SE331,800,1158597.9435873549,879.76,19.751464591543563,63.911967037673094
Trade,SE331,900,103622.69715561066,901.725,19.50004925332194,63.56770914761084
