Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,FRL01,1300,11912.098946821876,1373.1799,6.238090578331828,44.09014500839161
Apartment Block,FRL01,1400,204339.51097359322,1484.52,5.9417255152999875,44.19590374673088
Apartment Block,FRL01,1500,2032391.4302927023,1571.74,6.233411245575648,44.095297294825
Apartment Block,FRL01,1600,3736788.423876459,1607.68,5.7785859013262275,43.82822477941099
Apartment Block,FRL02,1200,2971.883586508222,1267.95,6.145622925035236,44.825969847941955
Apartment Block,FRL02,1300,8911.7245344962,1332.32,6.5742858330304115,44.63018747284993
Apartment Block,FRL02,1400,260649.1568191998,1477.03,6.62541011933492,44.87297388630328
Apartment Block,FRL02,1500,4364412.783885559,1562.0701,6.080746014332841,44.55996265674316
Apartment Block,FRL03,1300,22645.95358030754,1397.63,6.924893193342286,44.25599155602887
Apartment Block,FRL03,1400,5344687.150758134,1493.29,7.304024349017049,43.70166461465961
Apartment Block,FRL03,1500,99095950.31347118,1559.87,6.932861215019622,43.55936891287797
Apartment Block,FRL04,1500,6997156.607098696,1584.2,5.523127500021778,43.27471699999014
Apartment Block,FRL04,1600,143731181.3759406,1625.23,5.613577195995721,43.197426536022846
Apartment Block,FRL05,1500,33560772.20992783,1592.13,6.530470502084151,43.16976587791908
Apartment Block,FRL05,1600,53573170.131924674,1623.15,6.032117068825542,43.103657380616816
Apartment Block,FRL06,1500,24487559.69169052,1586.72,4.851517641095313,43.93777004209324
Apartment Block,FRL06,1600,5277659.387286587,1602.7,5.043659807924029,43.82746967905616
Education,FRL01,1300,260.9218918606639,1377.99,6.627340212046746,44.180046099992964
Education,FRL01,1400,6608.430400502402,1486.6951,6.248006689746899,44.08968177198746
Education,FRL01,1500,150307.71686829062,1583.395,5.982236476229681,43.93907941491015
Education,FRL01,1600,65005.05073703872,1604.91,5.766650984132568,43.786840009232016
Education,FRL02,1300,5545.465521737933,1364.835,6.561446142709646,44.79357092727397
Education,FRL02,1400,17608.784985536768,1446.7749,5.882621676993994,44.69423150201807
Education,FRL02,1500,179729.08398026117,1560.155,6.2038956999922945,44.62379594997123
Education,FRL03,1300,3326.635536142392,1345.8,7.515188223642898,43.94048311309478
Education,FRL03,1400,21323.245724651206,1497.685,7.082818672709097,43.721080552098144
Education,FRL03,1500,1709067.2890094777,1560.69,7.071710265422731,43.61477403589172
