Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,ITH31,1200,42036.69281337201,1297.29,10.808380597360518,45.762651546412435
Apartment Block,ITH31,1300,1321923.0758661157,1388.04,10.689405742257582,45.608044602752116
Apartment Block,ITH31,1400,34619227.46082743,1418.29,10.841449502761195,45.52239545986153
Apartment Block,ITH32,1000,11404.78883900866,1080.69,11.660131565702825,45.85878626704542
Apartment Block,ITH32,1100,96579.49176767515,1152.845,11.21760167351312,45.70311537921594
Apartment Block,ITH32,1200,2433172.475039794,1290.48,11.302524677803065,45.64924057499131
Apartment Block,ITH32,1300,23149359.97311361,1363.85,11.727369506694748,45.75663552490084
Apartment Block,ITH32,1400,8514896.193476487,1401.75,11.40962404166621,45.50203572073279
Apartment Block,ITH33,1200,523695.5215194614,1280.76,12.033326034404094,46.28268515636671
Apartment Block,ITH33,1300,2100502.1733807987,1326.12,12.218353192913368,46.144536144792696
Apartment Block,ITH34,1200,52650.26328113006,1280.84,12.089452565861993,45.941937320679735
Apartment Block,ITH34,1300,11114722.695535574,1382.3,12.252818483590737,45.75968143080793
Apartment Block,ITH34,1400,30806.74380587542,1401.97,12.248002608946003,45.56114145760737
Apartment Block,ITH35,1300,2412414.377553989,1387.66,12.834701947314935,45.771630481294636
Apartment Block,ITH35,1400,26895725.985611055,1413.64,12.219815292828567,45.47097196119678
Apartment Block,ITH36,1300,300717.7259979237,1399.04,11.820562520933624,45.665208642494406
Apartment Block,ITH36,1400,20157298.919109248,1406.16,11.796003178755905,45.328666658791434
Apartment Block,ITH37,1400,2539955.2700805226,1423.64,12.061565937621625,45.056682195911634
Education,ITH31,1200,7763.529653281439,1283.98,10.891875465118567,45.65316034287093
Education,ITH31,1300,81092.20852163364,1382.95,11.01654732052209,45.500925812791486
Education,ITH31,1400,2266476.4101506085,1420.15,10.993506798350813,45.40913044167723
Education,ITH32,1000,604.0987024004571,1085.5,11.691185629238934,45.897341595866834
Education,ITH32,1100,10682.66694312077,1139.69,11.227973162780119,45.70293518191753
Education,ITH32,1200,188372.12890646746,1283.02,11.372655889373458,45.80000911930404
Education,ITH32,1300,1319524.3258616058,1373.19,11.80799904728076,45.75433479232278
Education,ITH32,1400,599660.2519078134,1402.0,11.562028456405722,45.54300181238635
Education,ITH33,1000,1034.0406511020847,1042.68,12.363849355838841,46.45866133863025
Education,ITH33,1100,9225.590256038588,1169.14,12.287977298308071,46.2276789653415
Education,ITH33,1200,118242.20058999269,1276.84,12.062729830772872,46.127445423979424
