Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,SE321,800,269614.9433974372,897.555,18.71289850002565,63.294062199956905
Apartment Block,SE321,900,805197.3170739434,910.0,17.307922971194692,62.38436369629389
Apartment Block,SE322,800,1794343.6977902125,850.08,14.647078598868276,63.168501549871166
Education,SE321,800,150355.9737679069,891.4,17.705425475618842,62.97139895467323
Education,SE321,900,279941.5656114967,909.93,17.380464322072893,62.29880047810649
Education,SE322,700,9781.171511245891,792.515,13.352530734013385,63.318775734446206
Education,SE322,800,215830.82938742125,848.26,14.560532683334191,63.248839305923035
Health,SE321,800,37163.84495073557,856.385,17.23230746528483,63.17496493587268
Health,SE321,900,59090.2354418654,910.985,17.305672209541562,62.40832521560697
Health,SE322,800,25689.563163954765,839.355,15.564516470648428,63.85889327744113
Hotels and Restaurants,SE321,800,20175.94666862162,856.53,17.24824046705261,63.16836034881127
Hotels and Restaurants,SE321,900,52915.28562827187,914.35,17.29352518084754,62.244274996186824
Hotels and Restaurants,SE322,700,14709.828665322158,790.8,13.083685108052782,63.39464701124351
Hotels and Restaurants,SE322,800,103283.68090477679,851.25,13.955353850041632,62.42735379998123
Industrial,SE321,800,881915.4077302356,879.65,16.424637183802965,62.45162373144767
Industrial,SE321,900,3663248.1369328974,908.4,17.34604101532807,62.372762294357095
Industrial,SE322,700,5703.627975283191,783.285,13.760960264737838,64.64821695818118
Industrial,SE322,800,2219041.4490010533,848.25,13.54946777958712,62.41777803971139
Offices,SE321,800,18091.848513481673,874.25,16.433448751875908,62.472498572666616
Offices,SE321,900,234208.14223231003,921.83496,17.897646759032494,62.65295837039899
Offices,SE322,700,2445.1573200826533,788.82,13.058881761428694,63.40343249152382
Offices,SE322,800,116444.73180517019,848.71497,14.63405388656017,63.18014828188695
Other non-residential buildings,SE321,800,318480.41542602034,886.68,16.790929281864187,62.45955770163773
Other non-residential buildings,SE321,900,761322.335067584,910.15,17.352944399930223,62.44838519997376
Other non-residential buildings,SE322,700,15503.39625540818,788.7,12.919913449995745,63.394449049988765
Other non-residential buildings,SE322,800,756522.2303345898,850.08,14.64635308517308,63.16921641623056
Single family- Terraced houses,SE321,800,5757550.322041642,880.73,16.53165193970251,62.418999055400604
Single family- Terraced houses,SE321,900,9106331.715877993,910.97,17.32137556647418,62.41382350339826
Single family- Terraced houses,SE322,700,706773.7920442589,789.05,12.92402819317408,63.39324752926897
Single family- Terraced houses,SE322,800,9542586.71703948,848.36,12.668773617704314,62.4416838505065
Sport,SE321,800,7015.540889427066,876.93,15.673456248426206,62.520409867786526
Sport,SE321,900,17166.71771085635,910.69,17.380533691064514,62.29501330801187
Sport,SE322,700,2138.600466605276,789.58,13.055675550114456,63.40330219993256
Sport,SE322,800,14060.197926208377,847.87,14.65669366949246,63.194622453992686
Trade,SE321,800,542907.1538023341,888.59,17.755879401453196,63.00765111478262
Trade,SE321,900,2294346.0324183377,910.125,17.344712368479282,62.44612501198193
Trade,SE322,700,48615.87064587022,789.5,13.07772039876128,63.40005194661872
Trade,SE322,800,619075.6169421187,850.3,14.662888851056593,63.169715264668184
