Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,IE061,900,30621048.092523545,957.62,-6.280112635292748,53.29328278849998
Apartment Block,IE062,900,1903202.7806551391,946.93,-6.35940350561848,53.71321497994213
Apartment Block,IE063,900,1253906.216716745,914.32,-7.374619024403447,53.5166653470652
Education,IE061,900,5360680.417637781,958.64,-6.255198098845101,53.37124076829874
Education,IE062,900,1519564.8447765894,934.4,-6.5872242213563705,53.25022414452487
Education,IE063,800,12499.334179894067,895.495,-7.628007530753989,53.91566205249069
Education,IE063,900,513704.1468498707,924.54,-7.102797031282414,53.45660294594596
Health,IE061,900,1935356.1499934848,956.33496,-6.270999987914531,53.33573594218884
Health,IE062,900,152233.15238278732,937.68,-6.545590694602286,53.33634567918442
Health,IE063,900,220655.5041484977,925.37,-7.489450059666761,53.281817238910726
Hotels and Restaurants,IE061,900,1172510.1979390227,959.76,-6.2526706208087885,53.30530973103437
Hotels and Restaurants,IE062,900,348649.6833447828,934.4,-6.679690862392437,53.40117675993121
Hotels and Restaurants,IE063,800,64.86350630410016,892.04,-7.561957174500693,53.06774229938879
Hotels and Restaurants,IE063,900,186517.9298388292,925.5,-7.48611758086089,53.281048620090935
Industrial,IE061,900,19103218.381416813,954.17,-6.338413899352907,53.31277030023163
Industrial,IE062,800,1632.2837737905793,821.025,-6.397387852251985,53.03178634960403
Industrial,IE062,900,6918890.171798928,936.68,-6.15283675001325,54.01093934997682
Industrial,IE063,800,38763.74528838508,898.75,-7.902541051083524,53.74878670572058
Industrial,IE063,900,2448000.7357549383,921.13,-7.69692518325727,53.39213594488316
Offices,IE061,900,3769117.7988956794,959.3,-6.248193330818049,53.3204951951382
Offices,IE062,900,343758.59457792947,934.04,-6.658769405129715,53.518944221599014
Offices,IE063,900,164107.97258936916,932.21,-7.343487493109646,52.91271179838242
Other non-residential buildings,IE061,900,13346119.423990231,961.98,-6.225092430665064,53.32193711911683
Other non-residential buildings,IE062,800,31953.858825478004,894.51,-6.486244038231836,53.11011427199535
Other non-residential buildings,IE062,900,15109467.914603695,931.58,-6.16385275003408,54.021768699958486
Other non-residential buildings,IE063,800,32936.769836206455,896.62,-7.766428433412952,53.8214071498427
Other non-residential buildings,IE063,900,8648019.73553539,926.045,-7.883029199988241,52.989373199996436
Single family- Terraced houses,IE061,900,59724034.05781369,958.83,-6.271593369050444,53.281706603137444
Single family- Terraced houses,IE062,800,99650.48530576495,894.43005,-6.472760467845329,53.125390675426
Single family- Terraced houses,IE062,900,45812331.83693687,935.5,-6.623507517147474,53.284632139726114
Single family- Terraced houses,IE062,1000,27726.484761593398,1000.47,-6.031521303596804,52.93189401181334
Single family- Terraced houses,IE063,800,226396.25178365773,898.21497,-7.850038033208505,53.75802685772993
Single family- Terraced houses,IE063,900,17351330.03370501,924.63,-7.8480427727410715,52.98302365976193
Sport,IE061,900,678846.8203336736,961.03,-6.229141792393824,53.326077253830086
Sport,IE062,900,69100.63860167167,933.995,-6.169771649953621,54.009744349988075
Sport,IE063,900,34562.89103582036,925.57,-7.489312794466376,53.2806456974023
Trade,IE061,900,17242449.178813867,957.335,-6.275723496392723,53.316306895867605
Trade,IE062,800,851.0617599338293,867.75,-6.207360965132675,53.148203308917836
Trade,IE062,900,4503950.983395481,936.59,-6.595204650043349,53.29349794994752
Trade,IE063,800,917.2009753845632,895.0,-7.715120766696838,53.80709539750554
Trade,IE063,900,1951208.5622792323,921.26,-7.883284497492997,53.22452017735792
