Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,ITF51,1400,21969.862014693674,1491.0,15.841495564090305,40.052365771126276
Apartment Block,ITF51,1500,11504297.898960933,1560.44,15.791603557843363,40.624301104807095
Apartment Block,ITF51,1600,75734.59390383097,1601.27,16.288954793540782,40.1420066576858
Apartment Block,ITF52,1500,5181112.6518832585,1595.42,16.45323677028854,40.50169282699875
Apartment Block,ITF52,1600,5753069.061271794,1605.125,16.559576884107294,40.389236301792494
Education,ITF51,1400,1873.851575654,1483.11,15.8393760994436,40.04973272731264
Education,ITF51,1500,673505.7577575071,1565.23,16.03988015882765,40.38569846457612
Education,ITF52,1500,94895.90214558877,1589.81,16.320783155646005,40.52556558061066
Education,ITF52,1600,119512.19817849353,1605.7,16.56535047614686,40.29134944185279
Health,ITF51,1500,159557.25247076852,1570.4851,15.804933800009215,40.65245699999757
Health,ITF52,1500,17755.65430250019,1573.95,16.148708962047092,40.61809696719607
Health,ITF52,1600,25555.811705031432,1602.03,16.612599692489514,40.653789091831165
Hotels and Restaurants,ITF51,1400,232.0769800329581,1491.14,15.718916129582242,39.993812829530256
Hotels and Restaurants,ITF51,1500,114305.81241861288,1567.02,15.876929169288491,40.74624337540802
Hotels and Restaurants,ITF52,1500,27487.83583345439,1599.775,16.59073228884782,40.67744353336623
Hotels and Restaurants,ITF52,1600,14862.23007507436,1625.18,16.7094244499905,40.19028669999499
Industrial,ITF51,1400,26524.691513861995,1492.69,15.552989000000396,40.64701144999063
Industrial,ITF51,1500,5904342.655151105,1565.53,15.706377449772042,40.60020604956085
Industrial,ITF51,1600,6100.7967490023,1602.97,16.310269700009474,40.134283049993996
Industrial,ITF52,1500,1948851.4340471271,1594.83,16.567623274406532,40.673436286430395
Industrial,ITF52,1600,2298151.2753025144,1608.78,16.685993627532536,40.39861615952085
Offices,ITF51,1500,171355.7756672902,1568.1,15.921223972480604,40.892136202295035
Offices,ITF51,1600,3466.2222189232707,1602.92,16.311578754711075,40.138729234686316
Offices,ITF52,1500,27601.15489279898,1593.99,16.489042858267375,40.51703341620308
Offices,ITF52,1600,154377.03434893955,1601.2,16.60745536045573,40.66590443101191
Other non-residential buildings,ITF51,1300,335.8282602215186,1367.57,15.604951150061579,40.79251384997304
Other non-residential buildings,ITF51,1400,3614.8455509468913,1490.14,15.83595993700364,40.04724254839545
Other non-residential buildings,ITF51,1500,1387462.6469506281,1565.82,15.818358231609334,40.62532014839248
Other non-residential buildings,ITF51,1600,2204.2659237165935,1603.04,16.306438768061913,40.132803808503326
Other non-residential buildings,ITF52,1500,290511.0924912973,1593.73,16.467783116717705,40.24867850428359
Other non-residential buildings,ITF52,1600,438377.2125093705,1605.64,16.49509331359938,40.35938119434709
Single family- Terraced houses,ITF51,1300,26236.00812738412,1376.56,15.72266419661663,39.99224866688063
Single family- Terraced houses,ITF51,1400,184504.3482479283,1484.83,15.429341852299135,40.697087984204195
Single family- Terraced houses,ITF51,1500,13011455.654281493,1559.14,15.977940556767214,40.00511815899059
Single family- Terraced houses,ITF51,1600,33161.42543104326,1603.55,15.763411635336373,39.92990583660158
Single family- Terraced houses,ITF52,1400,585.3855952681042,1485.04,16.16061878520676,40.388250653697845
Single family- Terraced houses,ITF52,1500,4359721.307846103,1584.56,16.317213884598974,40.527029118443295
Single family- Terraced houses,ITF52,1600,3657125.142411234,1608.13,16.764536853593413,40.446874935063875
Sport,ITF51,1400,690.042320355773,1498.0,15.728562721195747,40.00828200203497
Sport,ITF51,1500,15112.703319931403,1563.86,15.805285339369593,40.63414176750457
Sport,ITF52,1500,695.3845464214683,1599.42,16.585909118418616,40.68490036857736
Sport,ITF52,1600,25897.582268973812,1613.47,16.678088684565118,40.35916499198628
Trade,ITF51,1500,263156.65794489137,1566.6699,15.962719584196174,41.02129651003699
Trade,ITF51,1600,24582.31356054917,1603.03,16.313183635545656,40.13766807096693
Trade,ITF52,1500,133893.60912354966,1596.34,16.58066363044575,40.67013185289971
Trade,ITF52,1600,65847.53985448263,1604.725,16.705011199995162,40.648831549987385
