Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,FRD21,1100,10622666.122893022,1139.66,1.4644772303546045,49.093656923863094
Apartment Block,FRD22,1000,1775647.2852109182,1096.925,1.1222100861073856,49.43486986071706
Apartment Block,FRD22,1100,56204678.15371432,1122.01,1.020882608385496,49.285525346131855
Education,FRD21,1100,668301.3489965509,1138.205,1.4799627180513757,49.07833312973676
Education,FRD22,1000,49538.86425032903,1098.89,1.0596488069897965,49.45267445072245
Education,FRD22,1100,2477277.0824537724,1119.29,1.0319263785543749,49.313631089792345
Health,FRD21,1100,138806.90264899837,1138.17,1.4872323854436977,49.090275039305126
Health,FRD22,1000,538.4596399515867,1092.43,1.094723099948854,49.456976549986166
Health,FRD22,1100,910331.7335136111,1111.465,1.096420464488076,49.396337794037755
Hotels and Restaurants,FRD21,1100,137993.61263771745,1139.1,1.4540949778011167,49.10306568184814
Hotels and Restaurants,FRD22,1000,3694.4985474837595,1091.79,1.1505656000346614,49.43633469998878
Hotels and Restaurants,FRD22,1100,362473.0955021817,1120.99,1.0194896428494329,49.27488786708694
Industrial,FRD21,1000,1958.835061494261,1095.51,1.1912827404862072,49.16718804618878
Industrial,FRD21,1100,13418120.080842767,1138.57,1.463196163820882,49.10200545612631
Industrial,FRD22,1000,1171870.0869210698,1090.805,1.0078109479877728,49.3895184933353
Industrial,FRD22,1100,34835017.87662168,1127.4,0.5457818318072676,49.468392326707296
Offices,FRD21,1100,287526.37792991,1138.26,1.053773217643239,49.20838601913538
Offices,FRD22,1000,9869.928927774949,1098.26,0.8703423430254215,49.48212295174856
Offices,FRD22,1100,1229147.8915034132,1129.31,0.8271198340002774,49.669727807808876
Other non-residential buildings,FRD21,1100,3181505.4491374847,1140.39,1.174693910093527,49.055773878564615
Other non-residential buildings,FRD22,1000,170695.123626946,1095.53,1.15774167792778,49.431649486118644
Other non-residential buildings,FRD22,1100,12361190.731425801,1133.865,1.049094049998413,49.77142714998384
Single family- Terraced houses,FRD21,1000,27939.840061239505,1084.4751,0.9222197724472384,49.357959259195056
Single family- Terraced houses,FRD21,1100,48280136.38287096,1141.64,0.8233547492178865,49.011421283909414
Single family- Terraced houses,FRD22,1000,1161863.4181166692,1095.85,1.016312138534352,49.35926815932879
Single family- Terraced houses,FRD22,1100,68809834.37407438,1125.6,1.0525225000075964,49.26449449998481
Sport,FRD21,1100,82913.8771772596,1134.9651,1.3460985015151143,49.165086745615135
Sport,FRD22,1000,1311.353449093178,1095.0,1.1533223865218578,49.43332324482562
Sport,FRD22,1100,389009.9992310985,1142.31,1.0399769240351642,49.86649853850849
Trade,FRD21,1100,2487855.393328205,1139.225,1.4699346182979103,49.093896384625126
Trade,FRD22,1000,83295.23892093822,1095.77,1.0567147562685988,49.45668503495044
Trade,FRD22,1100,9977910.697877742,1121.8,1.0342702590085358,49.29135723572086
