Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,IE051,900,2203039.3830983723,924.4,-8.631021578661247,52.65620164222913
Apartment Block,IE052,900,2286633.7641061395,996.51,-7.123677849988935,52.25822954999101
Apartment Block,IE052,1000,655925.2354085122,1005.845,-7.107612515949116,52.23854624579373
Apartment Block,IE053,900,3829021.200361155,965.71,-8.513974615788202,51.8902681418403
Apartment Block,IE053,1000,101273.14716877323,1012.2,-8.524126446144873,51.705152966395005
Education,IE051,900,1017749.9585605575,933.96497,-8.913046600037287,52.81960569999707
Education,IE052,900,772528.552402918,961.94,-7.343701599938065,52.38721544989701
Education,IE052,1000,295836.7150134207,1015.67,-6.464614146559359,52.33258061659995
Education,IE053,800,449.21402030810714,893.22,-9.64656741362296,51.985736981761804
Education,IE053,900,1558231.9362242424,965.16,-8.482428381863196,51.895658411004845
Education,IE053,1000,73733.67389537487,1012.09,-8.538553721529412,51.70780120693907
Health,IE051,900,250438.98752976116,930.41,-8.191279761682965,52.85784396658792
Health,IE052,900,117660.58494108962,956.33496,-7.274181301524872,52.65254267283533
Health,IE052,1000,219137.09702903172,1001.44,-7.076311131971881,52.248660342035684
Health,IE053,900,402517.40321216406,965.0,-8.400893767345496,51.95091906191135
Health,IE053,1000,870.6794823631644,1024.17,-9.551403623385713,51.52867350178748
Hotels and Restaurants,IE051,900,216115.3829494042,937.31,-9.149096691259173,53.11528020786907
Hotels and Restaurants,IE052,900,173753.7731562392,958.78,-7.515356847539163,52.31088405540804
Hotels and Restaurants,IE052,1000,95354.15657074377,1018.57,-7.160464015111916,52.165374698342866
Hotels and Restaurants,IE053,900,1786701.79538383,965.94,-8.487626518989499,51.89225371195146
Hotels and Restaurants,IE053,1000,56614.84224334359,1015.135,-7.939105206253337,51.891903799314306
Industrial,IE051,800,35.71807668544352,887.6,-8.399629800002325,52.85135339999469
Industrial,IE051,900,3968582.6680505257,936.44,-9.03897353802795,52.44417150339434
Industrial,IE052,900,3353620.936929905,963.745,-6.464111549915319,52.65584383334513
Industrial,IE052,1000,801867.6511574362,1015.96,-6.4889536154413525,52.32650950277074
Industrial,IE053,800,800.0807824283838,897.51,-9.890240146127146,52.18739326703488
Industrial,IE053,900,6627289.98444991,967.46,-8.425978999737334,51.914673449825
Industrial,IE053,1000,370256.9705821689,1003.28,-8.243054779482653,51.81878490594697
Offices,IE051,900,265340.6126950865,935.89,-8.976679275220667,52.85984786005738
Offices,IE052,900,218495.77248692652,956.36,-7.388217647363155,52.54827662926546
Offices,IE052,1000,43313.37207094347,1013.58,-6.328628499999854,52.43029589999267
Offices,IE053,900,369046.5368403923,965.8,-8.506367755097333,51.889874247037525
Offices,IE053,1000,17634.777564335614,1009.3,-8.881998449998049,51.623356949994935
Other non-residential buildings,IE051,800,17955.445648447145,895.435,-8.394115946706458,52.87136904782159
Other non-residential buildings,IE051,900,10631360.889954587,936.59,-8.97530606699074,52.3872485361828
Other non-residential buildings,IE051,1000,1150.930195491761,1001.2,-9.908663924549423,52.56503719207614
Other non-residential buildings,IE052,900,13052894.67343982,962.86,-7.478460482763519,52.27415804091056
Other non-residential buildings,IE052,1000,2804524.476965354,1014.11,-6.249723290635288,52.58838965341405
Other non-residential buildings,IE053,800,14266.041204179637,890.51,-9.899426750006903,51.935779549993384
Other non-residential buildings,IE053,900,10556599.25838047,958.84,-8.687449899960827,51.9303342999739
Other non-residential buildings,IE053,1000,1253585.3250594526,1014.435,-8.637165849990344,51.664474549993955
Single family- Terraced houses,IE051,800,79828.24338745873,896.72,-8.288261649294242,52.76811608300868
Single family- Terraced houses,IE051,900,24609054.071837515,934.4,-9.044907220713306,52.39834855139217
Single family- Terraced houses,IE051,1000,2266.509895041585,1000.695,-9.851198296143185,52.58186268291448
Single family- Terraced houses,IE052,900,23653927.740880705,961.19,-8.020824088714468,52.09114496630125
Single family- Terraced houses,IE052,1000,10369989.27634794,1015.15,-7.152678199985282,52.18072709998949
Single family- Terraced houses,IE053,800,59123.286777081434,888.98,-10.007952149988702,52.03474884998638
Single family- Terraced houses,IE053,900,28533368.55122002,965.49,-8.649630517791218,51.87219394840076
Single family- Terraced houses,IE053,1000,3283355.1601285767,1012.24,-8.528450953555376,51.69841332493815
Sport,IE051,900,121338.83782006195,937.635,-8.004374315413115,52.27898356919497
Sport,IE052,900,51499.50244653784,961.92,-7.996607886692196,52.09424431384537
Sport,IE052,1000,35939.04354088567,1015.72,-6.476111336614108,52.3330656295845
Sport,IE053,900,96406.62673466839,963.13,-8.503236579129844,51.89427288154217
Sport,IE053,1000,2591.3019700422883,1010.54504,-8.77562776029657,51.639357848585185
Trade,IE051,900,3674254.058234762,937.18,-8.260252864883912,52.52982279066058
Trade,IE052,900,2830804.6408593263,967.225,-7.328774671925015,52.35054108889591
Trade,IE052,1000,1156362.7846393692,1015.35,-6.462129477445742,52.338036993733894
Trade,IE053,800,383.169052105397,896.1,-9.657843265125665,51.93839112127218
Trade,IE053,900,4328238.394081846,965.115,-8.605618215573191,51.884661652062626
Trade,IE053,1000,142265.53273623122,1012.14,-8.523036024653415,51.70524207155983
