Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,CH011,1100,20000.508152632392,1194.655,6.929236050036763,46.420752199939514
Apartment Block,CH011,1200,4033956.5444027176,1284.2,6.632800113816383,46.77781452506176
Apartment Block,CH011,1300,26588497.416775197,1341.15,6.661728099994703,46.513800149966606
Apartment Block,CH012,1000,1187.1145172026008,1037.81,6.88247978544902,46.155326179579745
Apartment Block,CH012,1100,87931.84735533356,1173.06,6.865081288213325,46.23711622973122
Apartment Block,CH012,1200,2914622.539779808,1279.11,6.950842188153659,46.247690591287416
Apartment Block,CH012,1300,6294494.716803912,1365.44,7.402392799966563,46.23010049998552
Apartment Block,CH012,1400,4520352.989275545,1427.39,7.363755699999173,46.238954749990405
Apartment Block,CH013,1200,5576.237057605467,1295.205,6.181357795854996,46.16236640030429
Apartment Block,CH013,1300,31537667.45340737,1348.86,6.14140249945225,46.17068307298361
Education,CH011,1100,1404.1431744620204,1194.3,6.9283938885550915,46.41957969429182
Education,CH011,1200,296388.93306166213,1284.27,6.660008586305401,46.77921245895779
Education,CH011,1300,2663443.5609312276,1342.315,6.56523714774362,46.518365500019854
Education,CH012,1100,930.2955010896549,1147.655,7.799565547179303,46.173914649997606
Education,CH012,1200,112071.52860825416,1272.98,6.895806578384624,46.33745624246537
Education,CH012,1300,256331.29112448054,1343.3501,7.079586000162958,46.10674721469237
Education,CH012,1400,255782.1651117159,1420.07,7.353962472213168,46.22729438546282
Education,CH013,1300,2081665.862313226,1340.6699,6.07552437266506,46.22831415689962
Health,CH011,1200,113559.95914318739,1289.485,6.646712405497157,46.771430321072735
Health,CH011,1300,587822.1659792911,1341.55,6.62096248408363,46.52027069400321
Health,CH012,1100,2777.6158095495775,1101.31,6.998186586797791,46.21324753580113
Health,CH012,1200,58308.37283467222,1250.34,7.62657555557432,46.37775855719928
Health,CH012,1300,51591.698275364935,1357.35,7.522712300248523,46.28749914727046
Health,CH012,1400,30050.497503015213,1428.78,7.387390327577865,46.235401997005425
Health,CH013,1300,476652.3361526453,1347.63,6.148326708851515,46.19281225212861
Hotels and Restaurants,CH011,1000,64.04749981220812,1033.26,6.964050870288809,46.39785195638574
Hotels and Restaurants,CH011,1100,294.4007546659559,1163.975,6.372272162218595,46.70089581369727
Hotels and Restaurants,CH011,1200,53873.33451955003,1282.39,6.899647543199146,46.89129701759334
Hotels and Restaurants,CH011,1300,376200.7926553724,1343.61,6.525604086218979,46.517654290361946
Hotels and Restaurants,CH012,900,426.78309201821685,940.12,8.140296989744394,46.19586460563649
Hotels and Restaurants,CH012,1000,170.71277230791748,1087.63,6.866114749997359,46.15063854998521
Hotels and Restaurants,CH012,1100,2576.1467107417993,1175.2949,7.05907954679644,46.115156217506836
Hotels and Restaurants,CH012,1200,74457.4877028761,1280.245,7.055762908621494,46.1223051201053
Hotels and Restaurants,CH012,1300,81290.51948318188,1326.7251,8.239243746109192,46.47125570369864
Hotels and Restaurants,CH012,1400,35716.63028042298,1421.03,7.38189910583279,46.231205821535575
Hotels and Restaurants,CH013,1300,360498.380768396,1344.47,6.076484665150669,46.2086217800622
Industrial,CH011,1100,84935.95693305065,1179.74,6.935628640774032,46.390521662665215
Industrial,CH011,1200,2376528.777537297,1280.925,6.638915909643408,46.78348741336801
