Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,FRC11,1100,1497.071581619326,1194.94,4.358631541558902,47.916594001094886
Apartment Block,FRC11,1200,20567107.426031366,1235.27,5.018876370870226,47.29472637085114
Apartment Block,FRC12,1200,5439462.548789859,1241.88,3.1854217336295743,46.99240237276701
Apartment Block,FRC13,1200,14654922.492899131,1272.39,4.27498868132366,46.434206444378034
Apartment Block,FRC14,1100,563305.4143942866,1194.21,3.395081044461302,47.982253320705695
Apartment Block,FRC14,1200,7394741.3085751925,1207.7,3.9735456226204797,47.85376216836237
Education,FRC11,1100,1618.4116129931062,1191.09,4.652595852752993,47.943926792345046
Education,FRC11,1200,1149584.633994385,1234.51,5.049209780259213,47.342481871424624
Education,FRC12,1200,149648.72563358815,1240.5801,3.160413642329564,47.00410695668508
Education,FRC13,1200,467375.70196887763,1273.12,4.850352188777647,46.78123433925638
Education,FRC14,1100,42956.101997894235,1194.21,3.399992400405954,47.98280817858711
Education,FRC14,1200,221847.17861436363,1207.385,3.973002625969967,47.85696635054161
Health,FRC11,1200,436157.942298901,1230.655,5.014768916667077,47.31961922869622
Health,FRC12,1200,134498.86754510138,1228.92,3.018199382665816,47.172688771402086
Health,FRC13,1200,280165.09542937635,1271.28,4.783289024110371,46.7969171047792
Health,FRC14,1100,10575.349323688075,1195.0701,3.395987276241924,47.979355481199846
Health,FRC14,1200,193767.84002220083,1210.45,3.5698825692027767,47.8044957080924
Hotels and Restaurants,FRC11,1200,392403.2031653247,1233.065,5.012775377927702,47.30365181640475
Hotels and Restaurants,FRC12,1200,34352.4270005986,1235.1599,3.6203664650694742,47.179454416002436
Hotels and Restaurants,FRC13,1200,149998.65318424383,1275.31,4.477122730685022,46.63005697157736
Hotels and Restaurants,FRC14,1100,3446.235266690608,1197.935,3.2480938499766943,48.24179759999566
Hotels and Restaurants,FRC14,1200,70596.7740414099,1206.48,3.9959401057227457,47.69808319246435
Industrial,FRC11,1100,96439.09372121637,1196.03,4.318934440653209,47.619452879796015
Industrial,FRC11,1200,13037591.756786246,1240.18,5.044343541301025,47.28632645523804
Industrial,FRC12,1200,3423848.748795907,1238.17,3.14684448674172,47.0296720238773
Industrial,FRC13,1200,16547636.745333878,1273.43,4.3149077106704965,46.21416203530223
Industrial,FRC14,1100,913466.9154722658,1197.93,3.3865528670624303,47.97605525374698
Industrial,FRC14,1200,6608218.65339389,1207.185,3.634748568872942,47.5418212853473
Offices,FRC11,1100,9518.458235326136,1192.46,4.6014418928744965,47.736103444523756
Offices,FRC11,1200,1093525.192089419,1233.5,5.034449505178198,47.32474578375298
Offices,FRC12,1200,196444.76971712123,1231.1,3.0234144183217753,47.174021800871564
Offices,FRC13,1200,444932.73684183194,1274.5,4.297476076943058,46.43882079052769
Offices,FRC14,1100,20153.67670952226,1198.3,2.99606217559928,48.20511108323059
Offices,FRC14,1200,152214.9268564752,1207.36,3.572831433461768,47.95269430586055
Other non-residential buildings,FRC11,1100,81439.28668959539,1193.0449,4.708683871961206,47.913257859818984
Other non-residential buildings,FRC11,1200,4189564.7777904132,1235.4,4.974304536034986,47.23735622985208
Other non-residential buildings,FRC12,1100,106.00256272219121,1191.79,3.918042961500754,47.308284636293756
Other non-residential buildings,FRC12,1200,1172087.5813042815,1232.62,2.958685892609875,47.281773259975736
Other non-residential buildings,FRC13,1200,4443056.912831159,1273.865,4.347189497810371,46.33779648003255
Other non-residential buildings,FRC13,1300,29197.53676186106,1300.17,4.77357102270319,46.20712519920441
Other non-residential buildings,FRC14,1100,171620.56649267877,1197.23,3.768988784103349,48.08995609413372
Other non-residential buildings,FRC14,1200,3055980.3592856117,1209.495,3.8102314925852303,47.84268739745548
Single family- Terraced houses,FRC11,1100,2202825.6742107403,1193.52,4.7835431519760565,47.75204517810122
Single family- Terraced houses,FRC11,1200,39420447.82479003,1238.08,4.676768686733617,46.920290670449525
Single family- Terraced houses,FRC12,1100,21340.419537780166,1198.01,3.857720917022556,47.23234440832209
Single family- Terraced houses,FRC12,1200,29597890.941060293,1233.69,4.002277170030292,46.876605269538274
Single family- Terraced houses,FRC13,1100,5812.577696216642,1197.69,4.237330345565759,47.087640852148816
Single family- Terraced houses,FRC13,1200,63119034.94292648,1273.88,4.233454157458941,46.18216371525543
Single family- Terraced houses,FRC13,1300,251217.17386791285,1300.45,4.767997791231704,46.19654057330803
Single family- Terraced houses,FRC14,1100,6234372.144330506,1197.39,3.2979893647460763,48.02889226119138
Single family- Terraced houses,FRC14,1200,32363084.516918074,1209.44,3.681475486038007,47.50094534817601
Sport,FRC11,1100,76.42814130242914,1190.46,4.650115478370592,47.94551427891968
Sport,FRC11,1200,237716.23474354384,1236.0701,5.055937217566404,47.332314672731655
Sport,FRC12,1200,49915.70149738481,1254.1699,3.1664225876387997,46.868872967868455
Sport,FRC13,1200,67732.33409032831,1273.22,4.862958237452918,46.78780732850746
Sport,FRC14,1100,893.4260931620374,1199.5349,3.295414166662841,48.07522799998058
Sport,FRC14,1200,34428.48934623576,1212.96,3.58908242754509,47.786437984973546
Trade,FRC11,1100,15186.653255666723,1198.11,4.3541284924856045,47.622958507436
Trade,FRC11,1200,3911679.4821397997,1236.24,5.045748100502549,47.31460307860156
Trade,FRC12,1200,1255078.1116218497,1239.235,3.1508114401645133,47.02038588050381
Trade,FRC13,1200,3585785.095425411,1274.835,4.104456920304717,46.465157462165536
Trade,FRC14,1100,141992.86547788896,1197.14,3.3805629453330823,47.98041907851488
Trade,FRC14,1200,1960636.4220296377,1206.31,3.546626223427588,47.852246474274395
