Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,FRH01,1100,6955778.56738775,1151.21,-2.7660383318711075,48.50266371934185
Apartment Block,FRH02,1100,28445670.309111368,1146.86,-4.4880250507575665,48.38474964461839
Apartment Block,FRH02,1200,645776.5974537292,1222.2,-4.539910262512649,48.02388736260247
Apartment Block,FRH03,1100,26535670.026480574,1174.92,-1.6537554049678256,48.10260671161292
Apartment Block,FRH03,1200,335025.7059630453,1207.42,-2.0841055010582727,47.653300959996706
Apartment Block,FRH04,1100,2017625.8293556916,1179.76,-2.839108213403641,47.88716416056051
Apartment Block,FRH04,1200,9392452.881647816,1224.78,-2.982246318935047,47.666248444424035
Education,FRH01,1100,679441.7606451046,1150.89,-2.768488176226967,48.5151910424096
Education,FRH02,1000,152.70842479355633,1095.24,-3.996663550377027,48.34929937258911
Education,FRH02,1100,2018048.903545343,1144.76,-4.498806654314663,48.399270673648836
Education,FRH02,1200,34648.735734886024,1218.9199,-4.284773564286373,47.90350043371222
Education,FRH03,1100,2311153.8427300164,1174.64,-1.6789313638368293,48.10705791375564
Education,FRH03,1200,50979.441116891336,1207.55,-2.073413800650121,47.65922997696581
Education,FRH04,1100,152169.58719142794,1174.79,-2.2877439974294744,47.9600195647647
Education,FRH04,1200,610789.6394866429,1223.89,-3.4937426793851,47.79056893285183
Education,FRH04,1300,4526.113303371239,1301.06,-3.157178071745501,47.34615915861656
Health,FRH01,1100,286012.2166455372,1152.005,-2.752402688725406,48.49986695430589
Health,FRH02,1100,804566.4193838267,1144.035,-4.487049268083787,48.39467271248932
Health,FRH02,1200,15009.584549574181,1212.7749,-4.221599588320334,47.863782205769404
Health,FRH03,1100,661880.9941324885,1174.49,-1.6933856616018939,48.12117183193063
Health,FRH03,1200,25662.63184107421,1207.84,-2.080617059265643,47.655412055471615
Health,FRH04,1100,60451.74203761481,1178.07,-2.548187021404207,47.95798438781197
Health,FRH04,1200,408858.0968064857,1214.99,-2.7508651193481146,47.66316734658527
Hotels and Restaurants,FRH01,1100,114987.51124791201,1157.18,-3.235697677829055,48.78531543863773
Hotels and Restaurants,FRH02,1000,203.38958653621376,1096.23,-4.0144232101281965,48.34513235315776
Hotels and Restaurants,FRH02,1100,382346.84481839614,1138.335,-4.459897272607896,48.40419450896836
Hotels and Restaurants,FRH02,1200,13099.712376347336,1203.675,-4.770267746723665,48.33178091343911
Hotels and Restaurants,FRH03,1100,698635.2847789632,1175.68,-1.6489754972323472,48.09733022957194
Hotels and Restaurants,FRH03,1200,6963.069594890112,1207.37,-2.06287290162357,47.66113404919374
Hotels and Restaurants,FRH04,1100,61726.738658035756,1166.425,-2.886839063237564,48.066865485289014
Hotels and Restaurants,FRH04,1200,140348.94370216894,1246.01,-3.374934379613697,47.71667982568205
Hotels and Restaurants,FRH04,1300,3229.2158860418713,1313.76,-3.1777603593391,47.311156445052454
Industrial,FRH01,1100,7632959.247233318,1154.5,-2.844656926776299,48.19399123872699
Industrial,FRH02,1000,27420.956969325198,1099.77,-3.8726891857491523,48.35723128032005
Industrial,FRH02,1100,11667556.197450615,1140.12,-3.8425237086100483,48.05718433175515
Industrial,FRH02,1200,205930.02421447358,1217.92,-3.798804745738631,47.83218775217075
Industrial,FRH03,1100,18820644.19137454,1177.71,-1.7638231312590307,48.14616572341446
Industrial,FRH03,1200,666656.8434411489,1206.94,-2.07765830127229,47.66232689923353
Industrial,FRH04,1100,4531145.199888497,1180.05,-2.8361219639458466,47.8774806075233
Industrial,FRH04,1200,5526872.146941598,1226.4,-3.4034150153440668,47.77609451430298
Industrial,FRH04,1300,16104.822816226108,1303.93,-3.2316277121445305,47.35169536366734
Offices,FRH01,1100,506241.0501229568,1151.49,-2.7618190569759262,48.513999720646794
Offices,FRH02,1000,249.4881606232375,1095.18,-3.996706191262072,48.34915430090557
Offices,FRH02,1100,1203709.4060477258,1144.26,-4.4957991560539465,48.3997686753097
Offices,FRH02,1200,35809.19125295617,1218.76,-4.284039193056653,47.90340087783857
Offices,FRH03,1100,2254147.07603295,1174.89,-1.670801966541625,48.103660723399
Offices,FRH03,1200,21937.30536461767,1202.68,-1.8248318520479654,47.72841962563977
Offices,FRH04,1100,133432.1475876876,1175.31,-2.7483496414182507,47.98188383368668
Offices,FRH04,1200,455774.48120805086,1224.6,-2.64983476762565,47.62944892756642
Offices,FRH04,1300,3294.517188805039,1304.14,-2.8857900567357824,47.339122678464186
Other non-residential buildings,FRH01,1100,5778103.173933408,1147.385,-2.886357054559807,48.2381781205668
Other non-residential buildings,FRH02,1000,6030.643366854172,1098.5,-3.923137749984011,48.371854949986144
Other non-residential buildings,FRH02,1100,15561737.961155536,1147.055,-4.235503296851904,48.23949024646727
Other non-residential buildings,FRH02,1200,323981.1942675853,1207.615,-3.789751127161582,47.8461305366429
Other non-residential buildings,FRH03,1100,8379922.409526038,1176.22,-1.6733446537233754,48.094014245865345
Other non-residential buildings,FRH03,1200,485591.355769424,1201.975,-1.848802752802133,47.71982773686641
Other non-residential buildings,FRH04,1100,1144325.1747407713,1172.06,-2.136424546302731,47.94116302963924
Other non-residential buildings,FRH04,1200,2159462.7664906303,1234.22,-3.4468034417813658,47.771475756779274
Other non-residential buildings,FRH04,1300,12238.459466327098,1309.865,-3.174453121509526,47.340209217038044
Single family- Terraced houses,FRH01,1000,2883.6482657925226,1097.8301,-3.5714703148874634,48.41987939597573
Single family- Terraced houses,FRH01,1100,81686932.40280488,1149.8,-2.71425907813322,48.1968808687505
Single family- Terraced houses,FRH02,1000,276034.01657247357,1098.28,-3.9179754563477833,48.373479277112125
Single family- Terraced houses,FRH02,1100,79336940.63813333,1147.36,-3.553084189097891,47.98647459346458
Single family- Terraced houses,FRH02,1200,12201937.185676659,1220.16,-3.6230232378357705,47.80598636333112
Single family- Terraced houses,FRH03,1100,83268624.55288051,1176.03,-2.0715851407896313,47.97770849258637
Single family- Terraced houses,FRH03,1200,4940233.866725643,1202.55,-2.1155853562791265,47.69955429735028
Single family- Terraced houses,FRH04,1100,41838400.73266925,1176.52,-2.138299095766493,47.91630915388928
Single family- Terraced houses,FRH04,1200,38714794.74013274,1233.89,-2.3342474999990594,47.55555849998368
Single family- Terraced houses,FRH04,1300,561956.0738124899,1305.26,-3.1592335890885495,47.33278122341
Sport,FRH01,1100,80760.96818840294,1150.73,-2.789651503176717,48.523075579270646
Sport,FRH02,1000,2155.727068312466,1095.515,-4.203987770183348,48.46995940528775
Sport,FRH02,1100,345572.218565144,1138.86,-3.9126802690318057,48.66737709089234
