Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,ITF31,1400,434985.98941772804,1495.32,14.365717071642056,41.355498559529764
Apartment Block,ITF31,1500,9239023.959894331,1579.53,14.338360335567543,41.07420712126838
Apartment Block,ITF31,1600,6444072.378127327,1621.44,14.20102375477642,40.95921717304322
Apartment Block,ITF32,1400,5560.5174465933815,1485.36,14.702424109068561,41.010353531356465
Apartment Block,ITF32,1500,6374900.113297537,1554.33,14.781166989915395,41.12911780549939
Apartment Block,ITF33,1400,130458.7409172887,1487.18,14.518311451592094,40.68758866434055
Apartment Block,ITF33,1500,25915672.65392842,1579.91,14.3707487551577,40.62479640802569
Apartment Block,ITF33,1600,162597227.98538196,1619.91,13.923618119538135,40.7062025207039
Apartment Block,ITF34,1400,375866.14257598424,1473.9451,15.070258289285334,40.82957447535492
Apartment Block,ITF34,1500,7675764.511140894,1530.9,14.795739817404517,40.911739842316
Apartment Block,ITF35,1300,191490.73468153435,1375.54,15.106560915728606,40.66608617871603
Apartment Block,ITF35,1400,409548.4786925225,1493.15,15.559973887807201,40.336250415766564
Apartment Block,ITF35,1500,22229056.37773086,1557.04,14.699247508446488,40.70053951333653
Apartment Block,ITF35,1600,7203448.41197734,1621.07,14.986855769907928,40.60532109819733
Education,ITF31,1400,13461.60298878327,1479.76,14.373259349287306,41.38451871693088
Education,ITF31,1500,521607.25143477507,1577.2749,14.423355706285578,40.99148513182771
Education,ITF31,1600,444217.99613792496,1618.74,14.204242802512871,40.97739897045178
Education,ITF32,1400,3649.5822248933837,1477.25,14.62731941177338,41.12576456451425
Education,ITF32,1500,369661.5345779287,1554.3,14.855775187731865,41.053021476672484
Education,ITF33,1500,242859.9904934361,1590.96,14.508645061452944,40.69519004310278
Education,ITF33,1600,4347968.09898368,1619.06,14.405226790492492,40.63771448018109
Education,ITF34,1400,58026.29581027292,1483.11,15.223345051146161,40.78368548777317
Education,ITF34,1500,516298.40869371407,1530.03,14.797407091374206,40.92241550534029
Education,ITF35,1300,4521.996099751443,1386.44,15.10780304636183,40.665663048685175
Education,ITF35,1400,7534.423201598227,1492.58,15.553269983807755,40.2446432225974
Education,ITF35,1500,838114.4289451048,1569.09,14.795275839027534,40.77110753356989
Education,ITF35,1600,403989.8817039856,1618.2,14.57150660115355,40.74069547058333
Health,ITF31,1400,1897.1726008206606,1498.1,14.365957588301379,41.35369180079923
Health,ITF31,1500,124267.1113866372,1576.5,14.338825956904397,41.08563017156655
Health,ITF31,1600,36565.046700078994,1620.46,14.208903594402495,40.95811765166966
Health,ITF32,1500,120311.00853412412,1554.94,14.79395048182978,41.11987819729375
Health,ITF33,1500,22503.03532165289,1567.32,14.541169795378678,40.925312279245325
Health,ITF33,1600,941388.5130060161,1618.16,14.224458911656619,40.86450813539493
Health,ITF34,1500,47377.14239257574,1522.88,14.779037710705827,40.913985067877775
Health,ITF35,1400,2210.4919755381998,1490.84,15.478689126271142,40.465892492390246
Health,ITF35,1500,158860.73050344316,1565.12,14.63290384445448,40.74129610657886
Health,ITF35,1600,13838.00094678998,1619.2949,14.875096124535583,40.646724811400595
Hotels and Restaurants,ITF31,1500,77042.76863063825,1579.46,14.32368117476935,41.08941276987247
Hotels and Restaurants,ITF31,1600,9710.694441772066,1613.14,14.22483870362556,41.002463959133
Hotels and Restaurants,ITF32,1400,819.308114618063,1477.25,14.638009099993193,41.17606034998307
Hotels and Restaurants,ITF32,1500,27044.941747452132,1556.17,14.789123429998991,41.1261318168516
Hotels and Restaurants,ITF33,1500,38985.188992235344,1596.375,14.244409241596694,40.843259474195776
Hotels and Restaurants,ITF33,1600,368507.2690102088,1626.97,13.911538418347916,40.70200875380866
Hotels and Restaurants,ITF34,1500,95480.38509482518,1534.21,14.59467969844369,40.95560609826401
Hotels and Restaurants,ITF35,1400,1366.6996635906398,1487.08,14.601420549745168,40.72332334963235
Hotels and Restaurants,ITF35,1500,95958.01953720627,1570.79,14.791263136139596,40.765743425137536
Hotels and Restaurants,ITF35,1600,28540.969645746052,1629.52,15.375626362416282,40.00191977979681
Industrial,ITF31,1400,9823.730333178304,1490.22,14.37049386451323,41.35745127235676
Industrial,ITF31,1500,9317535.006013388,1591.03,14.163657424495424,41.16180601606836
Industrial,ITF31,1600,5396588.694156583,1612.72,14.230436815964717,40.99730078518212
Industrial,ITF32,1400,4240.775613331236,1448.225,14.516845436055455,41.33242294534215
Industrial,ITF32,1500,2381916.8969482826,1555.3,14.773558003617863,41.1395624556642
Industrial,ITF33,1400,3110.113858608529,1474.89,14.545059221632284,40.678714903062705
Industrial,ITF33,1500,8682538.170795782,1584.765,14.477699078986166,40.96579720526881
Industrial,ITF33,1600,26005864.419118874,1618.235,14.350505877948674,40.61131530867968
Industrial,ITF34,1400,7175.248601945117,1477.75,14.833451449990388,40.829413799972464
Industrial,ITF34,1500,2677094.4866448436,1540.875,15.290174249392733,40.879369583118674
Industrial,ITF35,1300,173.6885549183935,1337.07,14.588528854416344,40.64783676823358
Industrial,ITF35,1400,3313.3002552343532,1493.78,14.642739040683578,40.677880502383736
Industrial,ITF35,1500,4858168.840719137,1565.43,14.763469158981097,40.784852991304355
Industrial,ITF35,1600,8339104.3123901505,1620.12,14.99956560061654,40.59693924758154
Offices,ITF31,1400,106.2195958821103,1463.7,14.44641779724584,41.323691151478435
Offices,ITF31,1500,185388.5571763151,1579.14,14.345701561354069,41.06716876032118
Offices,ITF31,1600,34426.783408874646,1605.64,14.16258134997837,41.123041299948575
Offices,ITF32,1400,7962.278478912078,1479.31,14.70261807631628,41.009277638282384
Offices,ITF32,1500,174232.26861702476,1555.33,14.784891050926076,41.12809889969731
Offices,ITF33,1400,299.2965717539191,1457.12,14.521761443832228,40.68507082353244
Offices,ITF33,1500,53571.9572337023,1582.765,14.244815246523292,40.84534932983289
Offices,ITF33,1600,2621892.04765224,1616.035,14.261273621836045,40.845689060158996
Offices,ITF34,1200,421.37776628136635,1296.88,14.740723298388026,40.973957901858064
Offices,ITF34,1400,14746.843615151942,1477.88,15.095080986077976,40.807871066323465
Offices,ITF34,1500,265323.07235122775,1530.115,14.599931234099465,40.960386276053974
Offices,ITF35,1300,9222.091258317232,1378.71,15.107105750504532,40.665619600554024
Offices,ITF35,1400,5879.210694305599,1464.81,15.480187942386475,40.45728654653366
Offices,ITF35,1500,190913.59229780606,1562.185,14.682462088743835,40.743314510237155
Offices,ITF35,1600,125819.2298147321,1622.755,14.973420890767237,40.614185582641674
Other non-residential buildings,ITF31,1300,408.42816962487996,1394.59,14.354527648606458,41.42374157144184
Other non-residential buildings,ITF31,1400,24237.812965419143,1462.48,14.452004612645954,41.41986797581656
Other non-residential buildings,ITF31,1500,968231.1083403765,1579.86,14.323534315908612,41.08686879679026
Other non-residential buildings,ITF31,1600,1206380.3393664216,1619.23,13.82003950087383,41.23677574948024
Other non-residential buildings,ITF32,1400,29863.541500447085,1468.0449,14.53495252068013,41.339965401463225
Other non-residential buildings,ITF32,1500,832452.619998962,1552.835,14.711887634163565,41.33025639831452
Other non-residential buildings,ITF33,1400,12422.290147592837,1481.8,14.401400602698263,40.61956043287275
Other non-residential buildings,ITF33,1500,2301459.658810634,1577.71,14.472487504701602,40.85389577708204
Other non-residential buildings,ITF33,1600,16853256.13479054,1623.26,14.388627930895014,40.60940577438905
Other non-residential buildings,ITF34,1300,809.3709717001766,1313.47,14.67994116347741,40.996462713698115
Other non-residential buildings,ITF34,1400,39442.50856495451,1472.13,15.222827300006452,40.81957744996645
Other non-residential buildings,ITF34,1500,1272835.2523055437,1538.385,14.831380638915501,40.932123742188466
Other non-residential buildings,ITF35,1300,7973.916456879582,1377.3,14.610938523002936,40.72594315484277
Other non-residential buildings,ITF35,1400,36187.85034593125,1481.56,14.644434600336925,40.66623614710312
Other non-residential buildings,ITF35,1500,1604727.233762848,1563.615,15.559182834431306,40.4537967008176
Other non-residential buildings,ITF35,1600,1794209.6056096014,1631.45,14.949342517629828,40.6097387822779
Single family- Terraced houses,ITF31,1300,4984.581308487803,1383.81,14.335109200658543,41.44031393304384
Single family- Terraced houses,ITF31,1400,483413.6230326013,1473.03,14.37678954785934,41.35977802513414
Single family- Terraced houses,ITF31,1500,6235585.572829705,1563.85,14.47507000000714,41.0159610499512
Single family- Terraced houses,ITF31,1600,3412034.838636292,1623.31,13.873031757604231,41.11964194382566
Single family- Terraced houses,ITF32,1200,1134.1709640128538,1282.5701,14.528427849988228,41.30714999997635
Single family- Terraced houses,ITF32,1300,7326.682771371212,1376.51,14.527799339881842,41.309351063358136
Single family- Terraced houses,ITF32,1400,392481.6534674525,1451.11,14.562161649984274,41.32847509997134
Single family- Terraced houses,ITF32,1500,5007982.234082913,1550.87,14.76206045841998,41.06916966508203
Single family- Terraced houses,ITF33,1200,435.94754229299724,1284.32,14.231024183484175,40.5581878897256
Single family- Terraced houses,ITF33,1300,13782.290705292777,1367.69,14.23055665243545,40.55595722026636
Single family- Terraced houses,ITF33,1400,206711.21621780947,1475.38,14.234359364455537,40.55596044294289
Single family- Terraced houses,ITF33,1500,17233954.780646805,1580.4,14.543835731091063,40.628929743392504
Single family- Terraced houses,ITF33,1600,38147388.86872996,1622.56,14.375816920331884,40.61182744126952
Single family- Terraced houses,ITF34,1200,5266.006539569702,1279.55,14.739472949990372,40.974394849987696
Single family- Terraced houses,ITF34,1300,20979.117664593854,1364.91,14.643077014339948,41.01274757491338
Single family- Terraced houses,ITF34,1400,920849.0878619453,1475.28,15.069460454647595,40.829370677239645
Single family- Terraced houses,ITF34,1500,7883280.338726772,1543.37,14.771010665481816,40.82152238232573
Single family- Terraced houses,ITF35,1200,2187.042840176262,1252.155,15.093400193536688,40.67157332704879
Single family- Terraced houses,ITF35,1300,98089.13366205338,1372.64,15.104730436789588,40.66639928257872
Single family- Terraced houses,ITF35,1400,1003162.3203503826,1484.75,15.511134876764112,40.24308835505725
Single family- Terraced houses,ITF35,1500,12778296.115174567,1554.52,15.61985024726226,40.128389432540146
Single family- Terraced houses,ITF35,1600,5224542.3120568395,1634.66,14.999714925973272,40.21928699264003
Sport,ITF31,1500,10756.113670676481,1559.69,14.371154247321238,41.060939029621956
Sport,ITF31,1600,4831.149492257275,1607.42,14.269820146588062,40.968490778679175
Sport,ITF32,1500,36773.9396358417,1543.18,14.700979499451037,41.09814887296179
Sport,ITF33,1500,26784.858201356372,1578.1699,14.529029430339241,40.86158302023646
Sport,ITF33,1600,408097.3391846793,1622.68,14.192910833089236,40.827950947717
Sport,ITF34,1500,31621.882800250314,1544.77,14.831937982976221,40.92542935591835
Sport,ITF35,1400,469.0422237701714,1434.8401,15.300978239174416,40.55966759713035
Sport,ITF35,1500,6754.58374939207,1560.745,15.683320577998751,40.21619032733892
Sport,ITF35,1600,88265.12027076003,1620.9951,14.840055756466395,40.62666385470158
Trade,ITF31,1500,1281416.9861181332,1588.985,14.34633330337656,41.02086550148487
Trade,ITF31,1600,481274.06281452184,1620.18,14.211476232158118,40.95791341534178
Trade,ITF32,1200,327.75712624331936,1291.1599,14.530116231607893,41.307612551079124
Trade,ITF32,1400,2234.743670533411,1483.11,14.548450217958328,41.33231205711577
Trade,ITF32,1500,786493.0483273737,1551.6699,14.754476280906042,41.14889099396528
Trade,ITF33,1500,101591.04540452873,1590.07,14.487851985160368,40.93132513260828
Trade,ITF33,1600,3988093.364470332,1621.26,14.150855283669594,40.83417520885371
Trade,ITF34,1400,22739.934261783026,1486.12,15.026552999704736,40.8516094497723
Trade,ITF34,1500,470003.63704957487,1529.01,14.788056042072148,40.9056523844853
Trade,ITF35,1200,168.2608651444316,1299.72,15.042071955113002,40.68280813165655
Trade,ITF35,1400,8973.805340138264,1485.02,15.420174108739019,40.17888946472597
Trade,ITF35,1500,820200.6405540757,1575.505,14.640460345538811,40.74258822515262
Trade,ITF35,1600,805299.1921956013,1628.62,14.978353463573127,40.59823028579746
