Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,ITI41,1500,8176980.417378694,1574.725,12.405623052016264,42.29163218094221
Apartment Block,ITI41,1600,1515383.550731922,1624.98,11.763339249987121,42.25154489998783
Apartment Block,ITI42,1300,18710.720547106117,1388.7251,12.962456861071377,42.56272324432768
Apartment Block,ITI42,1400,115804.57319491322,1453.03,13.07902208046689,42.415912729218256
Apartment Block,ITI42,1500,3088144.4266216974,1560.02,12.853900663173842,42.40401987199687
Apartment Block,ITI43,1400,56981.73262768984,1494.745,12.910306824998132,41.74078945499029
Apartment Block,ITI43,1500,79462354.38024643,1595.3,12.465684985599811,41.89186681348338
Apartment Block,ITI43,1600,150315615.89090902,1606.09,12.61320559999507,41.70990894998902
Apartment Block,ITI44,1400,18895.34847853356,1492.93,12.972075175077746,41.58580950549134
Apartment Block,ITI44,1500,8933314.066947455,1568.16,13.435564149916866,41.35267429996234
Apartment Block,ITI44,1600,11720634.317869142,1614.2,13.093407053465766,41.2410281200391
Apartment Block,ITI45,1400,157664.12220381317,1417.73,13.197810294080632,41.63743284205359
Apartment Block,ITI45,1500,12672509.511763223,1570.49,13.317916924754426,41.61977576314932
Education,ITI41,1500,296914.50383820303,1574.765,12.093101300324005,42.21885710799643
Education,ITI41,1600,20165.92215529643,1606.43,11.493084598934958,42.39576084962279
Education,ITI42,1400,761.5130061507225,1499.44,13.306990495664571,42.62142346176858
Education,ITI42,1500,137678.50647938624,1560.74,12.858567932908592,42.40563388255927
Education,ITI43,1400,3508.2254560338333,1477.915,12.715066287098972,41.719077398893276
Education,ITI43,1500,1898980.0904564317,1593.21,12.66450963444634,41.76975667243403
Education,ITI43,1600,6077546.211013514,1605.64,12.466431853891807,41.86330201175997
Education,ITI44,1400,4666.298219110817,1485.935,13.24358432527143,41.41277318687252
Education,ITI44,1500,378423.52759783086,1573.74,13.429356502542014,41.347384639985144
Education,ITI44,1600,635707.6549791065,1616.125,13.172607657534387,41.30644586453844
Education,ITI45,1400,4019.049564911984,1416.565,13.147111254179316,41.6686294663205
Education,ITI45,1500,377480.1090238169,1560.38,13.8338998317789,41.46837667837016
Health,ITI41,1500,18816.31538649369,1574.2,12.124438503476942,42.39335001735248
Health,ITI41,1600,19480.18926475197,1625.41,11.759570529060511,42.24959102732251
Health,ITI42,1400,1805.8846983462572,1479.565,13.286219029536515,42.629071050340634
Health,ITI42,1500,59728.15176680684,1552.255,12.907676540343603,42.42222949018107
Health,ITI43,1500,392271.1922009827,1592.8,12.470386696925596,41.98257864725155
Health,ITI43,1600,1136711.739483792,1604.99,12.590127160647318,41.8687914248042
Health,ITI44,1500,44947.21357980836,1567.8,13.588998683877907,41.25327080323912
Health,ITI44,1600,175082.33356126957,1616.855,12.907972666741527,41.46070899426721
Health,ITI45,1500,147689.38632630557,1572.675,13.32284981325939,41.637215618113125
Hotels and Restaurants,ITI41,1500,341583.6405672161,1564.07,12.168833635913709,42.457474120405664
Hotels and Restaurants,ITI41,1600,2072.7666299529374,1623.05,11.700163234904311,42.23167070716776
Hotels and Restaurants,ITI42,1400,1780.797937039286,1467.22,13.051111181039557,42.453300850779875
Hotels and Restaurants,ITI42,1500,21708.687495423306,1561.1,12.865048968215344,42.41533092477661
Hotels and Restaurants,ITI43,1400,183.02947322046384,1460.94,13.047179431063693,41.59296564012309
Hotels and Restaurants,ITI43,1500,455499.9142108485,1586.3049,12.276001845041463,42.06350162306491
Hotels and Restaurants,ITI43,1600,955081.7380092073,1631.87,12.564672821636165,41.529025519579314
Hotels and Restaurants,ITI44,1500,150649.26696010178,1564.8201,13.422723900300893,41.35789389989051
Hotels and Restaurants,ITI44,1600,303135.08214424876,1626.1,12.87709407955725,41.454880585978
Hotels and Restaurants,ITI45,1300,31.947364733554423,1378.75,13.148628478636303,41.666961657829674
Hotels and Restaurants,ITI45,1400,3089.385062633315,1469.23,13.148583378825906,41.67040870096215
Hotels and Restaurants,ITI45,1500,80588.57639451802,1550.19,13.752216880723699,41.49940420237604
Industrial,ITI41,1500,3458041.269359798,1573.89,12.451065192511317,42.32692777245252
