Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,SE231,900,53854.161419804674,967.67,12.964054919489602,56.8025899875042
Apartment Block,SE231,1000,3868858.49216348,1021.31,13.043516921723535,56.51219676417393
Apartment Block,SE232,900,13230966.147685116,981.85,12.060154024459488,57.72097528701585
Apartment Block,SE232,1000,15741005.592295498,1007.04,11.96549223481183,57.69004862327571
Education,SE231,900,75313.99620692478,967.86,12.962347331710976,56.80113178249229
Education,SE231,1000,858541.961061541,1021.91,11.94037430927941,57.54687709813772
Education,SE232,900,3389275.4558185963,977.88,12.066131464022543,57.74129831744163
Education,SE232,1000,2533521.7582735238,1012.625,11.932531549422071,57.68762779040521
Health,SE231,1000,246051.4948206693,1020.19,12.847921365617914,56.6819738318726
Health,SE232,900,726529.3852813062,977.575,13.8387000440427,58.399576953700056
Health,SE232,1000,370541.3642140718,1003.44,12.00851837942344,57.66005234804637
Hotels and Restaurants,SE231,900,16346.99450173648,965.06,13.528873384137738,56.95374425467092
Hotels and Restaurants,SE231,1000,185177.01057009213,1020.05,12.964345599996967,56.51080224999051
Hotels and Restaurants,SE232,900,1190813.324694218,982.01,12.060160932564887,57.71629104845454
Hotels and Restaurants,SE232,1000,1822894.9067708529,1019.72,11.918318400179816,57.63402479985732
Industrial,SE231,900,1196770.8185729173,964.71,13.524798174361722,56.96018401984161
Industrial,SE231,1000,7494423.592370957,1020.21,13.050968999919723,56.51027524989919
Industrial,SE232,900,34990237.66179407,979.29,12.094455044365551,57.66913558424239
Industrial,SE232,1000,14833232.619033463,1013.01,11.200450829861506,58.936873730984544
Offices,SE231,900,12728.407808033284,965.06,13.529465923808113,56.954382306197765
Offices,SE231,1000,296536.788760918,1020.06,12.844539215206392,56.66790114872373
Offices,SE232,900,1863415.130384394,978.58,12.328733243311763,58.37668223888426
Offices,SE232,1000,1943244.2336781728,1008.005,11.990257741246694,57.643777360654674
Other non-residential buildings,SE231,900,639645.7385262316,980.08,12.542346674236349,57.051579110947614
Other non-residential buildings,SE231,1000,2440428.984781525,1018.42,12.854045316601432,56.68156594998246
Other non-residential buildings,SE232,900,10345520.967950877,977.19,12.395897750014385,58.3598172499937
Other non-residential buildings,SE232,1000,4587272.460388123,1016.78,11.961359568838745,57.56603601840397
Single family- Terraced houses,SE231,900,3414131.472386587,968.845,13.314551724783673,56.518686152966666
Single family- Terraced houses,SE231,1000,15351487.509937664,1023.2,12.625941673715188,56.88232514135555
Single family- Terraced houses,SE232,900,61858338.65487624,977.43,12.106989655286322,57.6417783485658
Single family- Terraced houses,SE232,1000,24531888.21949516,1018.3,11.953989599989916,57.572458249967205
Sport,SE231,900,7410.741981273517,964.485,12.982925711730164,56.80043376553606
Sport,SE231,1000,147797.08596166223,1022.78,12.833024202433428,56.68167958203348
Sport,SE232,900,1059565.253865478,973.885,11.943213222166085,58.347429474488806
Sport,SE232,1000,533572.3692242659,1015.225,11.9188677126739,57.68718575621511
Trade,SE231,900,298235.0701819814,956.56,12.715870399854442,57.13453414995572
Trade,SE231,1000,2357319.2606968563,1029.07,12.50340127300646,56.88647071785196
Trade,SE232,900,9315033.012318738,979.07,13.542000958088217,58.16794109857522
Trade,SE232,1000,6214439.198385519,1014.11,11.654351799453892,58.02424642299199
