Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,NL126,1000,2073165.2191196019,1023.29,6.064125619442631,53.0082016662294
Apartment Block,NL127,1000,3629530.4482550817,1038.62,5.800154690493611,53.20071498855753
Apartment Block,NL128,1000,1495541.0637967,1050.89,5.661821416212531,53.033476837626914
Education,NL126,1000,286672.72203144885,1017.66003,6.103008109775309,53.097585651599886
Education,NL127,1000,543852.5002629049,1038.59,5.785624936474529,53.19089964800728
Education,NL128,1000,154356.71747156908,1052.8,5.795099396083702,52.84189395594237
Health,NL126,1000,118073.54438978154,1026.38,6.111339226043227,53.099580530649966
Health,NL127,1000,132796.712590819,1048.7,6.163962390444082,53.47850133223656
Health,NL128,1000,60946.921627049334,1053.2,5.642413762861373,53.03501274438714
Hotels and Restaurants,NL126,1000,42895.03983171203,1035.4,5.916480071012057,52.96307620698572
Hotels and Restaurants,NL127,1000,282516.5473964629,1057.3301,5.6440458660795025,53.450949772641195
Hotels and Restaurants,NL128,1000,60555.90414220281,1046.375,5.704891691400323,53.00126429699383
Industrial,NL126,1000,8550646.655292943,1024.105,6.140586978974787,52.893416613782065
Industrial,NL127,1000,9044825.185699213,1037.36,5.8283530397987295,53.09990903864143
Industrial,NL128,1000,5330728.639255421,1056.67,5.645953883716303,52.89513511723269
Offices,NL126,1000,95037.1276575742,1033.7,6.009636324432308,52.883742898111294
Offices,NL127,1000,541299.4051745242,1039.23,5.7911193727469445,53.19805659305508
Offices,NL128,1000,47971.99592206508,1056.54,5.623442467759215,52.96987897564565
Other non-residential buildings,NL126,1000,760689.4151421285,1020.34,6.17477088484863,52.972526445239275
Other non-residential buildings,NL127,1000,4841064.797172145,1049.41,5.701311121360356,53.16797219657171
Other non-residential buildings,NL128,1000,922136.5460002284,1057.77,5.688719197044236,52.85556916785922
Single family- Terraced houses,NL126,1000,17532121.35872011,1021.44,6.128934696132994,52.98141468804999
Single family- Terraced houses,NL127,1000,24841489.238033358,1037.55,5.827356207485238,53.090287119022015
Single family- Terraced houses,NL128,1000,14348522.407802109,1056.72,5.747220223549817,52.868832613968635
Sport,NL126,1000,229391.79757799464,1019.20996,6.086675385874601,53.09342664141933
Sport,NL127,1000,96708.7878713184,1038.81,5.8204068486721825,53.225916212961465
Sport,NL128,1000,9827.954216468148,1055.885,5.530777996893414,52.8527061966578
Trade,NL126,1000,2441356.4954233267,1023.58997,6.065476112499375,53.002572925115416
Trade,NL127,1000,3532431.4144376325,1039.06,5.797174947448921,53.200570140538716
Trade,NL128,1000,1076428.6701716299,1050.995,5.657693919557039,53.02869147935819
