Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,HU311,1200,13984723.839319648,1241.27,20.775213650001923,48.071558099985
Apartment Block,HU312,1200,8287724.194962777,1256.69,20.396309768672047,47.890262692473264
Apartment Block,HU313,1200,1180554.6850536533,1249.765,19.80481728970344,48.0963306426937
Education,HU311,1100,1366.5200431197882,1174.675,20.671293197602544,48.07817431994986
Education,HU311,1200,1629061.4241849985,1243.39,21.66217802891801,48.39887211607433
Education,HU312,1200,465604.70553607633,1265.44,20.235166199976995,47.782889599975846
Education,HU313,1200,255292.56270136347,1266.365,19.61873327483597,48.070993311707625
Health,HU311,1200,286788.6226849165,1242.7,20.786441699791588,48.09073094954761
Health,HU312,1200,97289.46812426392,1255.6799,20.37564594648075,47.90438212733902
Health,HU313,1200,58938.15915786661,1273.48,19.309280779666164,48.078225282796616
Hotels and Restaurants,HU311,1100,266.338491525501,1194.8,20.539394502165745,48.48479716697717
Hotels and Restaurants,HU311,1200,320317.7117762203,1238.415,20.766777339443546,48.101457596420296
Hotels and Restaurants,HU312,1200,117842.01347593847,1246.46,20.357557128923553,47.94095354198232
Hotels and Restaurants,HU313,1200,70628.75388101372,1271.67,19.499999807489026,47.87922692704972
Industrial,HU311,1100,1198.1920627150685,1187.13,20.560365546729745,48.11662289940755
Industrial,HU311,1200,11401817.43710712,1249.57,20.303593499993212,48.2205394999953
Industrial,HU312,1200,4871686.382426474,1263.61,20.343145553044053,47.80716788324434
Industrial,HU313,1200,2065114.5180220923,1267.68,19.533280949784963,48.139463999708326
Offices,HU311,1100,1199.3341462817043,1171.51,20.58822436558088,48.11360791262323
Offices,HU311,1200,548650.9152795541,1243.235,20.78906818800229,48.10489006309761
Offices,HU312,1100,1216.5935222879052,1198.51,20.37004404841578,48.04948104486345
Offices,HU312,1200,197056.93700803444,1256.715,20.369678072878234,47.89950938664739
Offices,HU313,1200,112417.82760147238,1265.455,19.6177011221144,47.91378527967223
Other non-residential buildings,HU311,1100,3104.959384498652,1195.49,20.676411060547167,48.52326866507627
Other non-residential buildings,HU311,1200,2139656.474802143,1251.445,21.17483450000591,48.15509374999539
Other non-residential buildings,HU312,1100,142.36581453494728,1187.68,20.32845099998349,47.989033599994805
Other non-residential buildings,HU312,1200,958543.8927747506,1265.405,19.914303652118313,47.76962611623649
Other non-residential buildings,HU313,1200,348204.1568292789,1265.47,19.69372858792994,47.91761360773067
Single family- Terraced houses,HU311,1100,247317.35051178408,1191.755,20.676755773352003,48.519149651331354
Single family- Terraced houses,HU311,1200,37456291.052785,1250.04,20.498871820051846,47.88890533433664
Single family- Terraced houses,HU312,1100,2309.347345727496,1192.75,20.329293554265938,47.98884266603718
Single family- Terraced houses,HU312,1200,18424408.380459137,1269.87,20.02128782329143,47.73229471410468
Single family- Terraced houses,HU313,1200,12518075.55127572,1266.14,19.069275831541997,47.88939408876102
Sport,HU311,1200,59721.08599980734,1240.15,20.768456463876266,48.07767327441821
Sport,HU312,1200,15166.965428199619,1268.07,20.099218855767756,47.74642937914944
Sport,HU313,1200,10221.209537448362,1273.48,19.289446538253635,48.08138734750164
Trade,HU311,1100,1339.2743551752064,1157.94,20.620276400004677,48.09392789999274
Trade,HU311,1200,1848414.774221635,1243.51,20.790851871553027,48.105992933263416
Trade,HU312,1200,595980.5533159454,1256.95,20.400699099984717,47.87808459998914
Trade,HU313,1200,329685.4561290855,1265.65,19.69786338312075,47.91627763151669
