Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,ES111,1200,567675.7362099595,1288.05,-7.850990689784741,43.45124201554769
Apartment Block,ES111,1300,37841278.857462384,1361.06,-8.380727818424402,43.319857376701826
Apartment Block,ES111,1400,870746.1026895882,1464.6599,-8.991072476428123,42.55111004668654
Apartment Block,ES112,1100,303023.6891561218,1186.28,-7.591572117928461,43.66288567931105
Apartment Block,ES112,1200,932433.5004992594,1251.605,-7.039882253349295,43.53687976870972
Apartment Block,ES112,1300,4557947.652939825,1383.68,-7.547992118795114,43.00896041146032
Apartment Block,ES112,1400,368509.3387301696,1444.24,-7.515606612559428,42.52288798263095
Apartment Block,ES113,1400,10473661.733900853,1472.76,-7.866030218509876,42.33331350691494
Apartment Block,ES113,1500,833525.5885587713,1519.81,-6.992450916295798,42.4183598817414
Apartment Block,ES114,1400,24453210.82962922,1475.63,-8.785055326142842,42.3259760130957
Apartment Block,ES114,1500,463290.35968104587,1510.86,-8.873879582326303,41.90173405284547
Education,ES111,1200,61788.93076621648,1285.77,-7.853274432639326,43.457044405443014
Education,ES111,1300,3053147.5608480866,1360.36,-8.402922530271534,43.347238337889856
Education,ES111,1400,99550.07139327051,1424.99,-8.807668425889926,42.65336957930329
Education,ES112,1100,32485.106350218877,1193.2151,-7.35569106836623,43.64888739775894
Education,ES112,1200,57040.29557065666,1222.26,-7.267990999045556,43.564885583780786
Education,ES112,1300,432050.5601841953,1383.98,-7.559742618553527,43.00844374397204
Education,ES112,1400,133767.20102661639,1443.195,-7.512593084139741,42.52412084951578
Education,ES113,1400,653858.4620673623,1472.52,-7.866644997658551,42.34886055471515
Education,ES113,1500,140447.083112346,1527.35,-7.732226920184557,42.07649785254442
Education,ES114,1300,10072.212188330479,1395.625,-8.54174390691918,42.73515043859735
Education,ES114,1400,1764139.8285022816,1472.75,-8.509757200767732,42.17397406763921
