Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,UKJ31,1100,7891658.572763504,1117.13,-1.0994154752260228,50.80094482569419
Apartment Block,UKJ32,1000,7197833.589153308,1069.05,-1.3974365952452754,50.91453282256277
Apartment Block,UKJ34,1100,2262348.239929629,1122.05,-1.1657952599113617,50.726776027144645
Apartment Block,UKJ35,1000,3589119.0940512707,1090.87,-1.2839612997492171,50.86092773331101
Apartment Block,UKJ35,1100,1409642.1275752522,1106.78,-1.2124602937315008,50.82784307366445
Apartment Block,UKJ36,1000,5872206.167372879,1057.33,-1.3000580198836462,51.05916311683182
Apartment Block,UKJ36,1100,219298.5176847301,1107.97,-1.538712616244189,50.76061087481087
Apartment Block,UKJ37,1000,8430675.236239651,1041.34,-0.7738820664089736,51.24890827022848
Education,UKJ31,1100,661641.7834408893,1119.2849,-1.0819544542200423,50.80050866058679
Education,UKJ32,1000,827213.3615917496,1067.23,-1.3769452399062538,50.92965843075555
Education,UKJ34,1100,139264.4933782327,1135.87,-1.1969158333137166,50.59888300024019
Education,UKJ35,1000,397154.8429301106,1068.85,-1.357042287466404,50.93077541894525
Education,UKJ35,1100,323532.3035301294,1109.505,-1.2179345367587515,50.81344910243286
Education,UKJ36,1000,949541.24502972,1058.14,-1.5642202943064918,51.09831356321294
Education,UKJ36,1100,56734.35420553386,1108.47,-1.5484178086877924,50.76174064882813
Education,UKJ37,1000,693962.9317054864,1042.24,-0.7561040803103032,51.238827647814624
Health,UKJ31,1100,129308.08996963874,1104.585,-1.0673773899439314,50.849280712938096
Health,UKJ32,1000,344525.7212533171,1066.63,-1.4371135936578885,50.93273270182295
Health,UKJ34,1100,8510.935206423048,1122.71,-1.1608499999985529,50.72320364999558
Health,UKJ35,1000,16647.492305964697,1061.4,-1.3552947639127275,50.96908008051004
Health,UKJ35,1100,24104.239750048146,1115.725,-1.1473064724696318,50.793268955061166
Health,UKJ36,1000,162166.3671465502,1057.63,-1.3282823089315363,51.06211164973732
Health,UKJ36,1100,19847.1316989623,1111.845,-1.5450664929720324,50.769180510521565
Health,UKJ37,1000,132156.88381699473,1045.36,-1.109146816514682,51.27974784916133
Hotels and Restaurants,UKJ31,1100,869231.0997583533,1122.64,-1.0822932310573783,50.78391042927436
Hotels and Restaurants,UKJ32,1000,733468.6743045009,1072.59,-1.3510391143010478,50.91792934505647
Hotels and Restaurants,UKJ34,1000,514.048621058464,1087.32,-1.5761030255536734,50.66219970143116
Hotels and Restaurants,UKJ34,1100,244161.6132068372,1139.94,-1.1522078568785556,50.65504090612898
Hotels and Restaurants,UKJ35,1000,134581.4182149836,1069.8301,-1.3450866058562183,50.93158902976352
Hotels and Restaurants,UKJ35,1100,117605.39333599736,1105.84,-1.1271811440829906,50.840621474053854
Hotels and Restaurants,UKJ36,1000,1309622.9418501854,1065.09,-1.4544391863074098,50.94764434648193
Hotels and Restaurants,UKJ36,1100,21816.59698760929,1107.775,-1.5229925864582523,50.7575694646814
Hotels and Restaurants,UKJ37,1000,848663.5117867145,1044.63,-1.083996352726753,51.264269005688085
Industrial,UKJ31,1100,1616008.1910638132,1112.35,-1.053618511989851,50.8293332205574
Industrial,UKJ32,1000,1596570.8495071982,1070.55,-1.4332532673333798,50.9101137064138
Industrial,UKJ34,1100,731980.1379091921,1132.56,-1.281053555828561,50.71739298028773
Industrial,UKJ35,1000,1801611.871104803,1089.485,-1.26680760993388,50.87495403447456
Industrial,UKJ35,1100,1285346.8159544074,1107.425,-1.1643248065164846,50.8325269101498
Industrial,UKJ36,1000,4739915.301192505,1063.0,-1.5383845996921863,50.9491962999688
Industrial,UKJ36,1100,278101.97514081735,1104.42,-1.546590301240138,50.77101194501539
Industrial,UKJ37,1000,2625641.314358084,1041.96,-0.739140874489965,51.243267972820085
Offices,UKJ31,1100,111116.21652699774,1118.745,-1.0917290477745492,50.79659624168671
Offices,UKJ32,1000,146266.97771915002,1070.25,-1.404824255350123,50.91121042915367
Offices,UKJ34,1100,33479.58854523068,1140.13,-1.312526400000862,50.69111054999626
Offices,UKJ35,1000,143693.46662116284,1070.625,-1.3096602793265315,50.923878251272015
Offices,UKJ35,1100,129619.9553704922,1106.93,-0.9982382563067296,50.8466916168482
Offices,UKJ36,1000,331753.4947802193,1057.77,-1.3283460393849251,51.06276999968402
Offices,UKJ36,1100,31565.007107088342,1108.635,-1.5422022866885252,50.76017491092706
Offices,UKJ37,1000,376980.83444996376,1040.885,-0.7406029187847123,51.25127182608279
Other non-residential buildings,UKJ31,1100,1929528.7555497752,1116.25,-1.1082552999566566,50.800241599952656
Other non-residential buildings,UKJ32,1000,1631608.0489395475,1069.38,-1.41565895000051,50.913537949993525
Other non-residential buildings,UKJ34,1100,1144393.1777016812,1135.15,-1.4733372333699168,50.684751515226864
Other non-residential buildings,UKJ35,1000,1245230.2528521302,1079.65,-1.299234953170724,50.90525633193975
Other non-residential buildings,UKJ35,1100,1550740.043408337,1113.25,-1.172180815139995,50.80026937996427
Other non-residential buildings,UKJ36,1000,6451872.826037938,1060.28,-1.323797099998088,50.99296814999228
Other non-residential buildings,UKJ36,1100,773191.1169724271,1106.98,-1.6804274499980807,50.73903524997924
Other non-residential buildings,UKJ37,1000,3334851.8624417754,1044.26,-1.047622871081059,51.30083836178018
Single family- Terraced houses,UKJ31,1000,20529.175852470333,1099.64,-1.1023072261393934,50.85463038023792
Single family- Terraced houses,UKJ31,1100,4891697.964591948,1115.9,-1.0736469491481244,50.81617424871669
Single family- Terraced houses,UKJ32,1000,9232545.822841806,1068.38,-1.4618217762551953,50.919652778855166
Single family- Terraced houses,UKJ34,1000,77.96619041264057,1087.32,-1.5761029000016844,50.66208024999712
Single family- Terraced houses,UKJ34,1100,8187720.763967282,1136.11,-1.1940732666760372,50.599036850001774
Single family- Terraced houses,UKJ35,1000,11328430.114839949,1078.42,-1.2960760839922507,50.910617973462784
Single family- Terraced houses,UKJ35,1100,8943398.917974126,1108.83,-1.2210468500067475,50.81638344999428
Single family- Terraced houses,UKJ36,1000,26742257.5494255,1059.96,-1.7264609596175486,50.89109009157883
Single family- Terraced houses,UKJ36,1100,3170563.675128133,1109.47,-1.65651020758262,50.735681370363096
Single family- Terraced houses,UKJ37,1000,16843138.229767837,1041.72,-0.771399459066782,51.23933362548484
Sport,UKJ31,1100,59643.09491479024,1120.24,-1.101592628667241,50.788671978722
Sport,UKJ32,1000,70599.6259724237,1067.8201,-1.3908293774727118,50.90582159000574
Sport,UKJ34,1100,8543.605420468375,1141.265,-1.1618137845968322,50.65101490833528
