Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,NL131,1000,1211769.773470855,1012.86,6.5544393365359435,52.9973406966256
Apartment Block,NL132,1000,794618.0230468293,1022.325,6.9217265322104735,52.77575876379674
Apartment Block,NL133,1000,1094813.5315502393,1037.86,6.194888153228842,52.69538425093494
Education,NL131,1000,217150.1088275574,1012.88,6.582413153813354,52.98895899781884
Education,NL132,1000,160832.175123344,1023.17,6.9441658045593355,52.77337828004801
Education,NL133,1000,265336.006380083,1025.39,6.498620765991249,52.71720587636381
Health,NL131,1000,36107.76005709125,1012.41,6.564832340520672,52.98386240582615
Health,NL132,1000,22977.02048963541,1021.705,6.907171647205973,52.783321915319114
Health,NL133,1000,12375.477195853367,1025.17,6.213067065991123,52.6901630576384
Hotels and Restaurants,NL131,1000,46966.98119146394,1012.51,6.5076295000135715,52.97951654998197
Hotels and Restaurants,NL132,1000,43971.130284708546,1024.785,6.9003835635136666,52.7361794810997
Hotels and Restaurants,NL133,1000,23307.631512437285,1036.97,6.191333749958279,52.71224034998977
Industrial,NL131,1000,4005993.9140007347,1013.24,6.591411001635363,53.00490037862205
Industrial,NL132,1000,6387269.435662348,1024.92,6.953772721845722,52.74597161668553
Industrial,NL133,1000,4513974.515411409,1025.28,6.5182954831348665,52.71944043331357
Offices,NL131,1000,189479.66178215205,1013.11,6.450791675217293,52.953361195878344
Offices,NL132,1000,96658.72016904101,1026.265,6.797530068287769,52.74725994593854
Offices,NL133,1000,109250.7132721697,1026.98,6.595129373633663,52.68896934721054
Other non-residential buildings,NL131,1000,1182304.630781171,1012.88,6.581830402051493,52.97529342618842
Other non-residential buildings,NL132,1000,6437465.257966435,1023.1,6.945700784056228,52.77531330292587
Other non-residential buildings,NL133,1000,561295.7642854316,1027.6,6.58540078011514,52.68196197682258
Single family- Terraced houses,NL131,1000,16537195.688780624,1013.24,6.587413661060875,52.967753847980276
Single family- Terraced houses,NL132,1000,15520609.219119247,1024.11,6.883428607080142,52.74603358413961
Single family- Terraced houses,NL133,1000,11713986.08451599,1025.93,6.398029950160461,52.71319478343676
Sport,NL131,1000,39104.83611934938,1013.24,6.532116296196067,52.96268091635131
Sport,NL132,1000,11455.050078648084,1023.67505,6.798214807336227,52.767731295128065
Sport,NL133,1000,29672.33307877998,1025.77,6.550706385469255,52.70705542281693
Trade,NL131,1000,1666338.0273057264,1012.97,6.584702877064328,53.00687584422075
Trade,NL132,1000,1402082.627773174,1023.46,6.921729933857208,52.752421475506374
Trade,NL133,1000,1222633.5411465801,1024.935,6.452090773738273,52.72014119876754
