Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,TRA11,1500,24851.35628023371,1597.48,41.00012219992,40.48202759995982
Apartment Block,TRA11,1600,7366707.579063298,1641.89,41.235441757302965,39.88095273457691
Apartment Block,TRA11,1700,2207.901904452592,1714.74,42.14338382272108,39.70276534663488
Apartment Block,TRA12,1600,31278.411043491913,1692.18,39.03303502735109,39.601806025867724
Apartment Block,TRA12,1700,216985.27588594425,1745.25,39.495562147767934,39.747465566312165
Apartment Block,TRA13,1600,1087520.6144117974,1661.13,40.22559535654798,40.25209691527736
Education,TRA11,1500,1046.5372232794762,1566.51,42.42947384112858,40.44403088325074
Education,TRA11,1600,742202.0964551903,1649.04,41.23115119462951,39.89325525127077
Education,TRA11,1700,456.91608575731516,1731.625,41.72052034991692,39.23496179992675
Education,TRA12,1600,4068.500349111855,1689.0901,39.03524702756869,39.59981455876506
Education,TRA12,1700,21512.180611965246,1742.62,39.511622202244105,39.736680115552026
Education,TRA13,1600,116391.73763991147,1665.7,40.179502249865166,40.247902799966184
Health,TRA11,1600,197948.79213292245,1645.245,41.23880815414978,39.888725381738645
Health,TRA11,1700,5218.54951407481,1751.89,41.69930474490303,39.36797291177448
Health,TRA12,1600,1590.8122295170324,1691.02,39.03177913166524,39.60109934402061
Health,TRA12,1700,16357.699822852388,1730.34,38.56311220020933,39.45995964970476
Health,TRA13,1600,6411.132713131607,1669.495,40.210951208897306,40.26562270937445
Hotels and Restaurants,TRA11,1500,7103.712632924318,1584.94,41.99989731339961,40.542556957936775
Hotels and Restaurants,TRA11,1600,40945.715183468536,1665.91,41.224194933549846,39.921529364523096
Hotels and Restaurants,TRA12,1600,549.0481789410114,1691.2,39.03705479991479,39.60132629987197
Hotels and Restaurants,TRA12,1700,2165.0160136148334,1740.145,38.558324324173306,39.46383780565744
Hotels and Restaurants,TRA13,1600,25753.2823919449,1665.57,40.195193165190545,40.25081925289187
Industrial,TRA11,1400,3943.594319432974,1454.245,40.940554242027545,40.47482038933051
Industrial,TRA11,1500,6129.958328567445,1555.9,41.49088250708288,40.43172868236822
Industrial,TRA11,1600,370810.9348896863,1652.67,41.280888397441444,39.930966055082365
Industrial,TRA11,1700,3608.9369418043643,1716.4,40.58717950173414,39.85173714721825
Industrial,TRA12,1600,3351.4347154684365,1654.33,40.20945395006436,39.91629109989045
Industrial,TRA12,1700,104728.4490492139,1743.23,39.533900577221,39.734904035582495
Industrial,TRA13,1600,93976.78395859897,1670.015,40.19455519990926,40.26968724647132
Offices,TRA11,1600,67389.12437937316,1676.7949,41.22043058858773,39.9611233514771
Offices,TRA12,1600,4755.92254190892,1690.85,39.03280893372572,39.600901006149414
Offices,TRA12,1700,1161.4938128963113,1716.29,38.563580107137,39.45555363451799
Offices,TRA13,1600,2240.190639162436,1673.17,40.14653097481452,40.390147604444785
Other non-residential buildings,TRA11,1400,3580.859903946519,1469.515,41.452911970535546,40.43431965440139
Other non-residential buildings,TRA11,1500,33417.19111275626,1583.67,41.728534299954376,40.41663564995925
Other non-residential buildings,TRA11,1600,655893.5284652328,1653.08,41.279164649931985,39.93036369994909
Other non-residential buildings,TRA11,1700,83566.16384691373,1726.73,42.14442184997374,39.64730809998365
Other non-residential buildings,TRA12,1500,3486.9329969733953,1573.8201,38.890490521820034,39.24543364358853
Other non-residential buildings,TRA12,1600,178346.86812410643,1649.92,38.750267499981945,39.87826979998049
Other non-residential buildings,TRA12,1700,114128.75132117048,1738.79,39.48616097720052,39.73790414466448
Other non-residential buildings,TRA13,1400,231.06187239661813,1492.69,40.13030242524002,40.52145699022066
Other non-residential buildings,TRA13,1500,247.3217474296689,1598.84,40.361202143296595,40.484621325906595
Other non-residential buildings,TRA13,1600,202122.49525630334,1660.38,40.34494317730513,40.36230305595492
Single family- Terraced houses,TRA11,1300,162.9691093545407,1363.09,41.56244549999462,40.541318199994826
Single family- Terraced houses,TRA11,1400,13717.618393233512,1467.88,41.1943168383624,40.733775425822905
Single family- Terraced houses,TRA11,1500,129428.75392582244,1576.42,40.99818798181471,40.587367301614265
Single family- Terraced houses,TRA11,1600,2141790.4295265027,1666.57,41.19707897326153,39.91011109913932
Single family- Terraced houses,TRA11,1700,87101.91473768186,1731.98,42.02544789998285,39.618285249984105
Single family- Terraced houses,TRA12,1500,14616.81140763592,1586.22,38.84695419998724,39.229275049991486
Single family- Terraced houses,TRA12,1600,412356.3800878248,1690.415,39.037389344398306,39.60097958633961
Single family- Terraced houses,TRA12,1700,1805993.4113947356,1741.33,39.509700554514616,39.735097631114556
Single family- Terraced houses,TRA13,1300,168.19288209360093,1399.17,40.11637096743373,40.555654396297065
Single family- Terraced houses,TRA13,1400,17784.036782970652,1413.91,40.11213844999562,40.558357599995574
Single family- Terraced houses,TRA13,1500,2727.5283034592867,1557.095,40.27231289997056,40.526644599984174
Single family- Terraced houses,TRA13,1600,715318.8855495146,1661.0,40.23824221862735,40.248601046603156
Sport,TRA11,1600,16676.083941373974,1674.985,41.23810717237586,39.91115715886271
Sport,TRA12,1700,45306.94639650732,1746.57,39.49669363594308,39.750519794001455
Sport,TRA13,1600,153.16921840421855,1661.96,39.8883097795512,40.16498172425836
Trade,TRA11,1600,83089.52201258019,1648.37,41.22239776228746,39.88517355167357
Trade,TRA11,1700,668.9532007128,1737.075,41.509636855014335,39.64682310760486
Trade,TRA12,1600,257.8091284632683,1645.6599,38.766058713416335,39.90132872946377
Trade,TRA12,1700,35552.63060618751,1743.845,39.521407899920156,39.73707154997895
Trade,TRA13,1600,8900.87524651736,1667.2,40.24414420174353,40.243818977401155
