Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,UKI61,1000,3411714.108172656,1042.23,-0.043890682970396375,51.39909540447009
Apartment Block,UKI62,1000,5462137.974637295,1044.25,-0.11394455468474661,51.38774640976402
Apartment Block,UKI63,1000,8570474.53317834,1040.96,-0.1930070041494703,51.39548946605279
Education,UKI61,1000,419127.6745652462,1045.255,-0.023027831165064898,51.380827253253756
Education,UKI62,1000,548281.866713472,1044.935,-0.10482713056476164,51.37298579094162
Education,UKI63,1000,1092252.181609151,1040.6,-0.30226187380386355,51.39789474887286
Health,UKI61,1000,122451.0757074482,1045.06,-0.02838139423192451,51.380581014088435
Health,UKI62,1000,58856.24043945037,1043.96,-0.10981625148615545,51.38952713680665
Health,UKI63,1000,256468.9865663509,1042.41,-0.18507620623687276,51.38038013393579
Hotels and Restaurants,UKI61,1000,380674.52474633337,1043.625,0.02061948331576746,51.406920220099316
Hotels and Restaurants,UKI62,1000,3721086.616710805,1043.35,-0.11078222749925619,51.3963897332754
Hotels and Restaurants,UKI63,1000,896855.2015533979,1042.44,-0.14390978438065344,51.401720678820205
Industrial,UKI61,1000,357332.96758858324,1045.34,0.03688584997053393,51.39759709994601
Industrial,UKI62,1000,1566952.77436897,1045.36,-0.12387865354872375,51.3719765859867
Industrial,UKI63,1000,1944595.9258738277,1042.095,-0.1683687612445998,51.3942799325906
Offices,UKI61,1000,94824.62487768132,1046.3,-0.014201650002450312,51.375892149992005
Offices,UKI62,1000,184122.01368987505,1044.94,-0.10510223580570459,51.37357050444477
Offices,UKI63,1000,292320.41638554697,1040.125,-0.2317653500076656,51.398410249992274
Other non-residential buildings,UKI61,1000,736280.2711452525,1044.76,-0.018318748094920484,51.391519537361276
Other non-residential buildings,UKI62,1000,569491.8148465042,1044.73,-0.1274268000680224,51.3147110499927
Other non-residential buildings,UKI63,1000,1801411.018674368,1041.635,-0.1652268932063443,51.400668829240765
Single family- Terraced houses,UKI61,1000,7604660.527294161,1046.82,0.024771839185835514,51.37960656926453
Single family- Terraced houses,UKI62,1000,2589150.3814200014,1045.83,-0.12679689890040732,51.308085083492024
Single family- Terraced houses,UKI63,1000,14577443.435794368,1040.84,-0.18902745838528642,51.39608187727978
Sport,UKI61,1000,49760.83106970455,1045.43,0.02096117406780773,51.38945032747326
Sport,UKI62,1000,19658.247443023953,1045.1101,-0.1032649999135763,51.33876479984183
Sport,UKI63,1000,135313.44650550978,1040.08,-0.23006160000121914,51.39885334997857
Trade,UKI61,1000,1487484.514709665,1045.01,0.033843248787009124,51.39991301083333
Trade,UKI62,1000,2673728.0642496087,1044.69,-0.101114169094459,51.372418193885444
Trade,UKI63,1000,3370225.1361450655,1040.6,-0.17498709663377804,51.40544295002369
