Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,ITH41,1100,13075.90865198843,1177.35,12.437631094161434,46.28725525063236
Apartment Block,ITH41,1200,247807.7968903996,1262.8,12.7126681255236,46.17085208675507
Apartment Block,ITH41,1300,6755270.54569789,1365.205,12.65104559429002,45.95841304626581
Apartment Block,ITH42,1100,13269.90928848926,1193.6,12.991921800001007,46.51398674997457
Apartment Block,ITH42,1200,810312.1167779306,1292.755,13.137854380212842,46.27777951933383
Apartment Block,ITH42,1300,17325999.29236739,1352.89,13.249925116961812,46.06168059499426
Apartment Block,ITH42,1400,1876957.8703127275,1404.4,13.12617974853112,45.68304896228363
Apartment Block,ITH43,1300,10517484.979946803,1378.31,13.540819662150913,45.80744248917957
Apartment Block,ITH43,1400,816343.6789045543,1402.7,13.386620121859789,45.67639953169474
Apartment Block,ITH44,1300,15641962.851036262,1383.24,13.803437124540554,45.64223801055967
Education,ITH41,1100,1044.386324096471,1196.26,12.515089830776606,46.10643460195668
Education,ITH41,1200,73588.5105656333,1268.75,12.590527965050685,46.0692081156716
Education,ITH41,1300,553646.663207172,1363.86,12.637178798105907,45.96304749291124
Education,ITH42,1100,6205.116940975655,1166.43,13.00992360569828,46.56899983200512
Education,ITH42,1200,88970.18540078169,1255.725,12.821881576785776,46.40253472440553
Education,ITH42,1300,1141215.9014811772,1352.84,13.2226765533754,46.06659907380692
Education,ITH42,1400,40215.41920575034,1405.16,13.367275058302589,45.76596358960281
Education,ITH43,1300,211125.35722158055,1371.99,13.424641440402842,45.91657549264784
Education,ITH43,1400,33402.63710382767,1403.06,13.39267154666952,45.6794938206305
Education,ITH44,1300,547122.9698776709,1380.65,13.793869116052868,45.65950063284764
Health,ITH41,1300,210374.1013758513,1362.29,12.652395433855888,45.96975067167039
Health,ITH42,1100,855.6935820914805,1159.48,13.302352864856536,46.50689665627037
Health,ITH42,1200,3057.1192648373544,1222.3049,13.017886571829278,46.47647110916348
Health,ITH42,1300,302285.3331599152,1350.74,13.228279909345536,46.077151231288944
