Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,CZ080,1000,64665.93578165397,1076.91,17.37964151553336,50.11822714525283
Apartment Block,CZ080,1100,13268432.211339999,1124.23,18.34685903568498,49.685313994568396
Education,CZ080,1000,5451.437926294282,1090.74,18.38940255083741,49.53907905647349
Education,CZ080,1100,1423928.4874199668,1125.67,18.344903612482966,49.692616153970214
Health,CZ080,1100,234852.67058023496,1130.695,18.15476534867093,49.82823012579639
Hotels and Restaurants,CZ080,1000,143948.33292600128,1079.95,18.472475218731006,49.575114469863614
Hotels and Restaurants,CZ080,1100,264779.7938234045,1110.89,17.644307828698025,50.093487738746184
Industrial,CZ080,1000,136327.00767738023,1077.2051,17.381588164833943,50.116239639229875
Industrial,CZ080,1100,15591643.802343227,1124.6,18.349037534804825,49.665287376955405
Offices,CZ080,1000,204065.64262533176,1085.37,17.29071981758206,50.01757313209143
Offices,CZ080,1100,10191376.309307702,1125.19,18.328321889506206,49.66185372840119
Other non-residential buildings,CZ080,1000,281003.8608290335,1086.97,18.273450352413665,49.6346897666424
Other non-residential buildings,CZ080,1100,24621794.063978113,1125.82,18.279888193342146,49.656056137325635
Single family- Terraced houses,CZ080,900,150.47313386201859,995.93,18.646070900004766,49.608162599985846
Single family- Terraced houses,CZ080,1000,2238788.430987996,1087.25,18.32947032104902,49.57933038946684
Single family- Terraced houses,CZ080,1100,42369113.405618966,1126.33,18.133537811796263,49.582253967667846
Sport,CZ080,1000,2911.5005915816873,1083.54,18.394509701136265,49.53854786239694
Sport,CZ080,1100,76855.0345206121,1128.94,18.138349225523687,49.598883480193166
Trade,CZ080,1000,15645.345390753588,1086.38,18.393040610186144,49.53696269474332
Trade,CZ080,1100,3582869.76700461,1124.6,18.265196257332367,49.77907142344428
