Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,UKG31,900,46511821.69533442,974.21,-1.8935534522312116,52.45414076977826
Apartment Block,UKG32,900,5086466.3751322925,980.21,-1.835618500000687,52.40687789999488
Apartment Block,UKG33,900,12546826.53266478,987.89,-1.5127492999895062,52.39142759998978
Apartment Block,UKG36,900,13710618.882921848,970.37,-2.107597100053486,52.446592649980936
Apartment Block,UKG37,900,17252277.26838201,970.6,-2.068165900009459,52.46535474998368
Apartment Block,UKG38,900,10633385.286991302,969.38,-2.0523887271774317,52.55983966147902
Apartment Block,UKG39,900,11072329.808721807,969.26,-2.074492440929492,52.55393656755276
Education,UKG31,900,3167242.0133212274,974.02,-1.937998234493541,52.461953722420304
Education,UKG32,900,446221.72514518886,982.14,-1.7802707169307226,52.423405840678136
Education,UKG33,900,1286807.5763302245,987.97,-1.4998199263662237,52.407329398419606
Education,UKG36,900,789722.7813296292,970.98,-2.1597299035165944,52.503264575980346
Education,UKG37,900,937196.7768403225,970.9,-1.9464573963728022,52.55299561954179
Education,UKG38,900,888222.1109130599,969.44,-1.9807534006060001,52.57651674691754
Education,UKG39,900,796353.3381347185,969.11,-2.0753258354041844,52.56054781827711
Health,UKG31,900,892913.5066068824,972.36,-1.9289043737281744,52.487808862199095
Health,UKG32,900,65708.67896723375,982.94,-1.7742276218393462,52.41719581639643
Health,UKG33,900,18999.143831347348,987.92,-1.5269116519251733,52.38105509946186
Health,UKG36,900,61001.762623652816,968.39,-2.1212391768350303,52.50234189836739
Health,UKG37,900,203612.9197842332,972.36,-1.9990249247836038,52.519084795899445
Health,UKG38,900,141033.18906025775,968.71,-1.9985390685269417,52.582491557233894
Health,UKG39,900,160457.0030162555,967.62,-2.141829749995353,52.58654259998368
Hotels and Restaurants,UKG31,900,521762.47899594426,975.705,-1.9248524000136837,52.42729834999733
Hotels and Restaurants,UKG32,900,86700.62119277846,983.34,-1.7752779818922886,52.41208166645739
Hotels and Restaurants,UKG33,900,123699.7511368611,987.9,-1.5561692941233383,52.3809418229966
Hotels and Restaurants,UKG36,900,39112.11965572927,968.78503,-2.078345649991749,52.483201949989294
Hotels and Restaurants,UKG37,900,1414921.0359460847,972.36,-2.021605011050544,52.49518888803223
Hotels and Restaurants,UKG38,900,126222.25702244556,969.08,-1.9773671913346047,52.58125769010507
Hotels and Restaurants,UKG39,900,56711.89833407779,969.4,-2.0711074203989313,52.5654052520456
Industrial,UKG31,900,17562207.40739761,972.75,-1.8861660566814475,52.46840029680515
