Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,UKE11,900,3151533.354203665,979.01,-0.35676005799329663,53.74544958534084
Apartment Block,UKE12,900,3525152.6153673567,979.66,-0.4169700500043441,53.83939024999407
Apartment Block,UKE12,1000,17487.575239137746,1005.725,-0.10035180577176667,53.708344420437705
Education,UKE11,900,955721.1320821829,978.93,-0.375265548174531,53.74578428449923
Education,UKE12,900,621435.8860318966,978.2,-0.5055853376410226,53.84915880133535
Education,UKE12,1000,5976.882577015087,1014.88,-0.01037865008503213,53.6803329499851
Health,UKE11,900,189196.1893489873,978.99,-0.35583288724330503,53.743697608453566
Health,UKE12,900,201152.11066250157,979.305,-0.4434728988426046,53.77654566191109
Hotels and Restaurants,UKE11,900,105308.46670660176,981.31,-0.3102111999893389,53.74469334999097
Hotels and Restaurants,UKE12,900,214623.22534918995,976.26,-0.463109649993802,53.7316926499864
Hotels and Restaurants,UKE12,1000,1823.7824026253074,1008.97,-0.029239832243708103,53.6705096975258
Industrial,UKE11,900,7316787.230246838,979.36,-0.3332860504774213,53.765842980291566
Industrial,UKE12,900,4063912.052017625,977.11,-0.4439708567900007,53.95270089516577
Industrial,UKE12,1000,97061.23575476825,1012.765,0.1170130276570047,53.65839712286126
Offices,UKE11,900,117215.69060610724,979.3,-0.36004457322878985,53.749547886628115
Offices,UKE12,900,245646.126998424,969.56,-0.5773600278679701,53.724549120818
Offices,UKE12,1000,19322.96788398747,1012.4,0.11424038943935366,53.660346893917584
Other non-residential buildings,UKE11,900,749527.2178067126,979.6,-0.34439859999687644,53.74551554999896
Other non-residential buildings,UKE12,900,4997870.243375655,980.02,-0.42103604824584223,53.81499244724967
Other non-residential buildings,UKE12,1000,843115.4847455993,1006.31,-0.106098849989021,53.731989549973406
Single family- Terraced houses,UKE11,900,8598192.973361671,979.34,-0.3210839540429634,53.77827150211703
Single family- Terraced houses,UKE12,900,15996084.408872753,978.2,-0.43487757926223447,53.74024163989515
Single family- Terraced houses,UKE12,1000,529311.2516244226,1002.08496,-0.08162415000772465,53.79999934998506
Sport,UKE11,900,89900.03599151116,986.74,-0.2658863897650153,53.753483171565776
Sport,UKE12,900,19290.495631975704,978.2,-0.49604954769848936,53.86214564988717
Trade,UKE11,900,3906553.5360846524,979.66,-0.3338104192331739,53.7392047151644
Trade,UKE12,900,1763178.2388119604,979.655,-0.45050799999985414,53.77056139998713
Trade,UKE12,1000,7969.233886683476,1000.68,0.03902500001184676,53.72155869997522
