Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,CH040,1100,27430.484501751023,1196.66,8.517170699407776,47.33560938085941
Apartment Block,CH040,1200,66226586.965026274,1225.38,8.573041750789683,47.34545254566338
Education,CH040,1100,19850.88377324259,1193.56,8.58497350604886,47.26134590915751
Education,CH040,1200,6269820.130137485,1227.13,8.619441098771931,47.393483937003715
Health,CH040,1200,1143024.1830719467,1224.84,8.607012131341104,47.634150933521006
Hotels and Restaurants,CH040,1100,3918.4137625310104,1180.06,8.926172633304875,47.338834008049815
Hotels and Restaurants,CH040,1200,2143520.4345880547,1229.88,8.690145540456092,47.37029852594175
Industrial,CH040,1100,67086.66808366752,1192.345,8.586366550508213,47.25836654986707
Industrial,CH040,1200,19533412.698062785,1228.895,8.69679316578937,47.34462348466708
Offices,CH040,1100,3199.663819936337,1195.76,8.515969731891108,47.33855724374506
Offices,CH040,1200,6714475.0385763515,1225.69,8.533231273197963,47.37852004083107
Other non-residential buildings,CH040,1100,34907.32091296016,1193.8301,8.534928646615759,47.294213209308715
Other non-residential buildings,CH040,1200,13911092.106259674,1227.52,8.475401279566555,47.33810190064273
Single family- Terraced houses,CH040,1000,908.5300313578919,1087.435,8.963103192904336,47.309593768752805
Single family- Terraced houses,CH040,1100,631082.7460239938,1193.96,8.574567385681165,47.27292345348509
Single family- Terraced houses,CH040,1200,44535210.42659488,1227.29,8.641958606307746,47.195013208364955
Sport,CH040,1100,1420.9131922759116,1194.175,8.578114699981812,47.268900549806496
Sport,CH040,1200,722898.8986252702,1226.49,8.787464089130404,47.551665409421375
Trade,CH040,1100,28973.203842950054,1185.94,8.930286060368582,47.35563588095816
Trade,CH040,1200,17424151.024979837,1227.56,8.604877026976885,47.3958297909404
