Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,ES640,1700,4035786.9268519753,1750.42,-2.9407734176636753,35.275171053217655
Education,ES640,1700,26978.3162877243,1748.18,-2.947516495083999,35.296058100256886
Health,ES640,1700,16891.979639969766,1752.9,-2.943198750082112,35.281138849965586
Hotels and Restaurants,ES640,1700,93.84196465089917,1752.65,-2.9467971999998785,35.27775959999589
Industrial,ES640,1700,340963.9227966923,1748.99,-2.941131917400875,35.27132047374458
Offices,ES640,1700,14236.811065586284,1748.65,-2.9385601803019252,35.29135710658599
Other non-residential buildings,ES640,1700,508556.50044420024,1750.49,-2.950007904006929,35.270415556955555
Single family- Terraced houses,ES640,1700,367745.51953893685,1749.99,-2.9374862845947463,35.27791606426133
Sport,ES640,1700,24107.074636988225,1753.04,-2.9493833219017525,35.28557942139507
Trade,ES640,1700,139640.25680266786,1750.26,-2.96593720659449,35.2976254838773
