Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,CH031,1200,18991677.75817553,1234.68,7.579671695215843,47.54829223277613
Apartment Block,CH032,1100,161292.77121423336,1188.675,7.753523150005094,47.39087789998624
Apartment Block,CH032,1200,13424698.664527247,1224.27,7.698250409546136,47.518243206108345
Apartment Block,CH033,1100,69994.46335267322,1198.51,7.905016122191573,47.33374554617734
Apartment Block,CH033,1200,21917327.047490235,1224.3,8.165324440334917,47.384843190852635
Education,CH031,1200,1181412.2465628786,1235.21,7.587214971237448,47.560050612539044
Education,CH032,1100,27660.091324208654,1191.105,7.8530864000021285,47.43825339996756
Education,CH032,1200,674545.73951792,1222.95,7.594382774875126,47.498639781098895
Education,CH033,1100,15741.700842667196,1196.6,8.300735199988559,47.47509664995621
Education,CH033,1200,1443896.3215581803,1224.28,8.191314952355452,47.389288184207366
Health,CH031,1200,504524.0092656533,1237.71,7.576157904955888,47.562549330547654
Health,CH032,1200,102846.91706945375,1216.35,7.730671160245439,47.48845345136679
Health,CH033,1200,381787.9143559382,1217.12,8.063796807524765,47.38871364556773
Hotels and Restaurants,CH031,1200,1186859.707545057,1235.52,7.608714925500321,47.57234897208912
Hotels and Restaurants,CH032,1100,22004.754656325444,1185.59,7.77402286800521,47.4303517405931
Hotels and Restaurants,CH032,1200,486104.2894985923,1227.775,7.559016847034868,47.502656052041566
Hotels and Restaurants,CH033,1100,1162.3792253982974,1182.14,8.230218524502725,47.50205475505363
Hotels and Restaurants,CH033,1200,804178.7413372713,1221.79,8.211288313976095,47.46659887048134
Industrial,CH031,1200,3338185.955143781,1237.81,7.58938651214626,47.57423536500206
Industrial,CH032,1100,210960.0496230101,1183.83,7.597791933866127,47.44289027355081
Industrial,CH032,1200,8508835.438464176,1224.97,7.717706078374706,47.51447305583504
Industrial,CH033,1100,43537.31372703705,1194.95,8.332141773610605,47.567918616314735
Industrial,CH033,1200,16982142.158268396,1226.55,7.927850264673139,47.300232945839625
Offices,CH031,1200,3142448.1409875583,1234.62,7.5798850021772095,47.54854065907146
Offices,CH032,1100,16780.496074433904,1187.97,7.809078120671872,47.44504313164695
Offices,CH032,1200,771224.4440145951,1221.4451,7.727856935515697,47.489556667088465
Offices,CH033,1100,3041.719424584415,1184.5701,8.21581941719717,47.52304682765385
Offices,CH033,1200,1178745.7087039116,1222.155,8.042858599652849,47.353290349899794
Other non-residential buildings,CH031,1200,1485336.2117910308,1235.535,7.571947264192364,47.546016277116586
Other non-residential buildings,CH032,1100,214610.9726178069,1190.32,7.880913702402091,47.4511457157505
Other non-residential buildings,CH032,1200,2973847.358729292,1219.39,7.898125050036356,47.42537934997941
Other non-residential buildings,CH033,1100,47083.144827676704,1194.53,7.899009339715812,47.32338313212218
Other non-residential buildings,CH033,1200,7215005.77278175,1224.535,8.347401700008911,47.356641399979104
Single family- Terraced houses,CH031,1200,908749.1661831783,1231.03,7.654600883728276,47.578994735500636
Single family- Terraced houses,CH032,1000,145.9371954575181,1097.01,7.437225200008899,47.38949839998439
Single family- Terraced houses,CH032,1100,1527343.5730396467,1189.72,7.753815149998801,47.38029924999512
Single family- Terraced houses,CH032,1200,10351530.752549484,1218.52,7.744818852974835,47.43821766314322
Single family- Terraced houses,CH033,1100,401763.4987363531,1194.69,8.228781211442309,47.49735081287944
Single family- Terraced houses,CH033,1200,39448691.39649073,1225.72,7.838598349133178,47.267362517949834
Sport,CH031,1200,157817.2729410463,1236.52,7.592696973581428,47.56841563107595
Sport,CH032,1100,2452.145421682624,1183.22,7.844576079603731,47.41315905576386
Sport,CH032,1200,242510.12642008997,1222.84,7.739357398998275,47.48135504695444
Sport,CH033,1100,1746.848045423627,1195.115,7.899580189095919,47.32402993654926
Sport,CH033,1200,279809.883110491,1225.74,7.935985510688771,47.499760269193104
Trade,CH031,1200,1422953.561438698,1234.33,7.576657153682051,47.54434049903135
Trade,CH032,1100,106821.13765747112,1190.7,7.85415836321283,47.50937336947713
Trade,CH032,1200,3769667.419745234,1222.085,7.86367957835272,47.46791956082064
Trade,CH033,1100,28882.49068678543,1190.97,7.898971338588487,47.3249298559522
Trade,CH033,1200,8322914.906554412,1223.57,8.290045285403428,47.58948664765153
