Building_Use,Region,Threshold,Area_m2,Median_Radiation,Median_Radiation_X,Median_Radiation_Y
Apartment Block,UKI51,1000,8643484.853356544,1039.2,0.04006954004213394,51.46714626711111
Apartment Block,UKI52,1000,7673948.319478381,1040.48,0.11278562330422784,51.52281427513837
Apartment Block,UKI53,1000,15837208.683135727,1029.37,-0.005672049970245297,51.572198549975205
Apartment Block,UKI54,1000,4235760.377727125,1030.03,-0.07668855001186539,51.62210344997758
Education,UKI51,1000,1205105.495401227,1044.61,0.08032894788053094,51.44570086513252
Education,UKI52,1000,1388176.4554301128,1040.98,0.22100924576678382,51.58199759909993
Education,UKI53,1000,1182593.3401981709,1029.36,0.004331779507215647,51.5644413082935
Education,UKI54,1000,421116.2114954612,1030.51,-0.04673645304803041,51.65282552786918
Health,UKI51,1000,115658.03130793571,1040.24,0.06402959905125447,51.46858542594062
Health,UKI52,1000,172469.0410498865,1039.15,0.18814309657983244,51.58371935913693
Health,UKI53,1000,205421.24312474974,1029.93,0.004443799961464629,51.55472465998403
Health,UKI54,1000,102128.80381573504,1031.02,-0.10315636902707533,51.65884911349251
Hotels and Restaurants,UKI51,1000,1291730.2637137573,1044.015,0.10554281152911045,51.47616276242116
Hotels and Restaurants,UKI52,1000,624061.4927580066,1045.61,0.1780376499582864,51.525732099957054
Hotels and Restaurants,UKI53,1000,922874.344641309,1031.89,0.062176126042996084,51.5594523540966
Hotels and Restaurants,UKI54,1000,409425.0389703008,1030.03,-0.07299290784816255,51.62666367248695
Industrial,UKI51,1000,3598010.9538973654,1049.82,0.1742500660612936,51.48149152645867
Industrial,UKI52,1000,4971313.602469792,1040.62,0.12153727619932587,51.53010368760821
Industrial,UKI53,1000,1388836.5307630638,1029.66,-0.039359132867255654,51.56755354839313
Industrial,UKI54,1000,3650583.024680964,1029.955,-0.038160467728320616,51.63878716620391
Offices,UKI51,1000,227988.76603872282,1041.5,0.0492676275790635,51.45102931050694
Offices,UKI52,1000,84118.95363533217,1039.83,0.18439064827137483,51.57318910001829
Offices,UKI53,1000,76861.12663097354,1029.66,-0.036982753748150805,51.577500984103885
Offices,UKI54,1000,42194.75437683359,1030.7,-0.13440555987871283,51.64813844697008
Other non-residential buildings,UKI51,1000,2137611.283016557,1045.96,0.08884478873861437,51.438373207281046
Other non-residential buildings,UKI52,1000,1786662.5843756965,1042.2,0.22040931561441723,51.57096780349403
Other non-residential buildings,UKI53,1000,975494.9282541784,1029.19,0.016388299993099577,51.55839824999085
Other non-residential buildings,UKI54,1000,1030359.8685229294,1030.4,-0.08003214093174411,51.6294076367606
Single family- Terraced houses,UKI51,1000,10643997.227624396,1044.63,0.06628022865692038,51.42671113650766
Single family- Terraced houses,UKI52,1000,6556116.8421685705,1043.79,0.19002632693522328,51.54260476238522
Single family- Terraced houses,UKI53,1000,6588535.302395693,1028.57,0.015774494935191397,51.566359181329936
Single family- Terraced houses,UKI54,1000,7448343.976707493,1030.4,-0.0792456686408131,51.62924850226127
Sport,UKI51,1000,64635.05287764454,1037.99,0.030631272258663696,51.47309743734701
Sport,UKI52,1000,44259.71964666899,1041.34,0.15896506054290455,51.54768016296465
Sport,UKI53,1000,62619.536815133644,1030.14,-0.026411602350351532,51.56539495929584
Sport,UKI54,1000,39837.390893212985,1030.42,-0.08982367659849942,51.63291008805383
Trade,UKI51,1000,3607580.357310091,1045.055,0.09996934999844012,51.463528049982386
Trade,UKI52,1000,3242977.121906814,1040.76,0.12569708698324422,51.5313008245851
Trade,UKI53,1000,3331102.1008867016,1029.63,0.006756655880581959,51.55832658719192
Trade,UKI54,1000,1260590.864466405,1030.4,-0.07144974054293667,51.633441674824255
